Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
10213632748edb71abfbe8a513461d7b3c25440bd94b14de9f32fc51f372cd8b,2014-02,South Wales Police,South Wales Police,-3.488981,51.646154,On or near PARRY STREET,W01001213,Rhondda Cynon Taf 011A,Suspect charged
10213632748edb71abfbe8a513461d7b3c25440bd94b14de9f32fc51f372cd8b,2014-02,South Wales Police,South Wales Police,-3.488981,51.646154,On or near PARRY STREET,W01001213,Rhondda Cynon Taf 011A,Investigation complete; no suspect identified
10213632748edb71abfbe8a513461d7b3c25440bd94b14de9f32fc51f372cd8b,2014-02,South Wales Police,South Wales Police,-3.488981,51.646154,On or near PARRY STREET,W01001213,Rhondda Cynon Taf 011A,Suspect charged
3b3d6f697a0ddcd13be7e8f7d4493bb04371c46f0942e5c46588e23bdca69f26,2014-02,South Wales Police,South Wales Police,-3.181072,51.446458,On or near ANCHOR ROAD,W01001126,The Vale of Glamorgan 005E,Investigation complete; no suspect identified
41c3db2907c7d916c666d3f14e1e5d550c7d1c2ee2b51117a92b6c6d89e4c944,2014-02,South Wales Police,South Wales Police,,,No location,,,Suspect charged
e6fcc7b14fb3b73e53a67cc66f3fd7d417f445712023ad0f130f16ae8ae5424c,2014-02,South Wales Police,South Wales Police,-3.443040,51.713231,On or near MARKET STREET,W01001150,Rhondda Cynon Taf 003B,Suspect charged
79488159e12bfeedcb048547a3505aed2e1ae51ddcb6d5aadaa76e763713356e,2014-02,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
1f787fe354cb6b6c75ea7c0ab9025a01d95a2373d5e5769ba9448b651925eae2,2014-02,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
f37cb214d3e096dcb66a0e9d3fd29c68fe917facbc421bef0a60d612505a0552,2014-02,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
0655f3107547795d11c1138ee45ef7c8b7f12f03e6b8944e6a5980680c99686c,2014-02,South Wales Police,South Wales Police,,,No location,,,Suspect charged
447687f5dbb9ebaabd560441cf23a0d87728a63c6f71f8805b5ca6107b3aec75,2014-02,South Wales Police,South Wales Police,,,No location,,,Local resolution
7613c075fe8957d18f7532fc37e9f40e03151dce233e6ef09ef9bac5f771bc1e,2014-02,South Wales Police,South Wales Police,,,No location,,,Offender given penalty notice
89b4947e6e737748154fc1988f07ae45e358cfce0a4ee7af9db57e114616f884,2014-02,South Wales Police,South Wales Police,,,No location,,,Suspect charged
475d0a7590577399058f535ee6580b7a03640b4188ee9482342b89643327abcf,2014-02,South Wales Police,South Wales Police,,,No location,,,Suspect charged
1e9172cd2dc13885d5260123f4af4ef3cf6110c8e2b60658175d8b91efdd90f0,2014-02,South Wales Police,South Wales Police,,,No location,,,Suspect charged
1c9af3af7c04823abec525dc3b3215a0f2d3ab480822108f7d6ab5d40f766c78,2014-02,South Wales Police,South Wales Police,,,No location,,,Offender given a caution
447687f5dbb9ebaabd560441cf23a0d87728a63c6f71f8805b5ca6107b3aec75,2014-02,South Wales Police,South Wales Police,,,No location,,,Offender given a caution
61667e54004f47e3f6c8a4f4460d21f61198ca8d42f6a30dedc0dc1f3511ca04,2014-02,South Wales Police,South Wales Police,,,No location,,,Suspect charged
7613c075fe8957d18f7532fc37e9f40e03151dce233e6ef09ef9bac5f771bc1e,2014-02,South Wales Police,South Wales Police,,,No location,,,Suspect charged
74afe2f7ba6fe54e60f603f4f891bf41703133b3967d56c41e178b57e5a087c7,2014-02,South Wales Police,South Wales Police,,,No location,,,Suspect charged
a94e3832656084a6bea776d77c334d7cdb608d7d27efcabde1c0a9aa7f4dbc44,2014-02,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
b6af9ebb490ff257e8f0657cf13dd9943fe88cd7ca0cee564622d4997c1c88a8,2014-02,South Wales Police,South Wales Police,,,No location,,,Offender given a caution
