Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
77983e5c6c4d637667d57946ec8b8253dd5d137f4b744ddc161aa1334cff255f,2012-08,South Wales Police,South Wales Police,-3.409438,51.612895,On or near PORTH STREET,W01001232,Rhondda Cynon Taf 020D,Suspect charged
742c4975cb3ff2da55edefc32101f2726bf7aee96acbbae13a2ae46a24e9355f,2012-08,South Wales Police,South Wales Police,-3.748561,51.570385,On or near TY'R-GROES DRIVE,W01000933,Neath Port Talbot 019B,Investigation complete; no suspect identified
8cbb566fd118f413ebb6399cc857907adf5f0acbadb6de85f11731b77c68a19d,2012-08,South Wales Police,South Wales Police,-3.907744,51.651102,On or near CARMEL ROAD,W01000740,Swansea 014C,Investigation complete; no suspect identified
fc71986f0760f7db4ecf8d5562a73ca22b67ad64117898877bb2993eefb6a653,2012-08,South Wales Police,South Wales Police,-3.931039,51.624715,On or near MORRIS LANE,W01000851,Swansea 021C,Investigation complete; no suspect identified
12a5a9b6c02703768b58aaad3c4967d008ba94a52e21322936ad58b71e527d56,2012-08,South Wales Police,South Wales Police,-3.443040,51.713231,On or near MARKET STREET,W01001150,Rhondda Cynon Taf 003B,Investigation complete; no suspect identified
e18a29af0b4168dc54e40d6147530ff2814bfde5e5ea4d51b8024aa1c71cb0fa,2012-08,South Wales Police,South Wales Police,-3.103509,51.519752,On or near WILLOWBROOK DRIVE,W01001879,Cardiff 013A,Investigation complete; no suspect identified
56728171f585cead457080c5b2aef5a7d0cc6a0540a7b8d8096e2592ac3624e8,2012-08,South Wales Police,South Wales Police,-3.504884,51.659385,On or near BROOK STREET,W01001270,Rhondda Cynon Taf 010B,Suspect charged
45f7407c4deb684d087c1299bb1b5bc537f1058c2e4120e8245b7043b0e7180f,2012-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
42f859e4cd60b8c9c00961a1537f0d797eaa6d1b61011d7027855da38fd46b91,2012-08,South Wales Police,South Wales Police,-3.932408,51.651139,On or near SMYRNA STREET,W01000787,Swansea 016C,Investigation complete; no suspect identified
ed8c18443067d4870ed053619a950eda92d902dc8a5213c66f09d161cb758ba3,2012-08,South Wales Police,South Wales Police,-3.336980,51.605587,On or near WEST STREET,W01001258,Rhondda Cynon Taf 019E,Investigation complete; no suspect identified
