Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
fe2d93f9e56271f2fd52a39be04c389cc13a92b8cce688bf745c52bf25dae3cc,2013-04,South Wales Police,South Wales Police,-3.127388,51.501523,On or near PRIMROSE CLOSE,W01001863,Cardiff 022A,Investigation complete; no suspect identified
9a762e71c4f238050bd0bf589d9d4e554cf08bf494f948158f6adbbc99768410,2013-04,South Wales Police,South Wales Police,-3.948932,51.655200,On or near LLANGYFELACH ROAD,W01000820,Swansea 009D,Investigation complete; no suspect identified
2c3000a895a1d20ed542d3517d0b5ecbe8838fb09f0280663a49f21bfc1623ff,2013-04,South Wales Police,South Wales Police,-3.112835,51.521579,On or near CANOPUS CLOSE,W01001883,Cardiff 016C,Investigation complete; no suspect identified
e55b49cec30ed6b606ed155897944dbf1ec1ea5562b7a437ec6ad3dbd35d8cbe,2013-04,South Wales Police,South Wales Police,-3.816633,51.597299,On or near RHODFA FFERM,W01000963,Neath Port Talbot 016E,Investigation complete; no suspect identified
cbaa0eca084f71338282726b0fcfc9e8fc0f175f297186c8265afdf8056aa907,2013-04,South Wales Police,South Wales Police,-3.222312,51.484629,On or near FAIRFIELD AVENUE,W01001716,Cardiff 035C,Investigation complete; no suspect identified
ef6e63375c14bf2026c5ce842fc6c85141286060b280d39438c42afeca3fd866,2013-04,South Wales Police,South Wales Police,-3.163866,51.484531,On or near GLOSSOP ROAD,W01001696,Cardiff 036C,Offender given penalty notice
2c777a8954bd7a1f565012542fbed496bc539f2221cd71e89484e6d1cf5425f4,2013-04,South Wales Police,South Wales Police,-3.246174,51.479270,On or near VACHELL ROAD,W01001740,Cardiff 039D,Investigation complete; no suspect identified
1956f5449f5d1e1a4b0387182f61d07261a54049b31d78474c1e88586d7da596,2013-04,South Wales Police,South Wales Police,-3.127388,51.501523,On or near PRIMROSE CLOSE,W01001863,Cardiff 022A,Suspect charged
4c10231e4a0fd5f6098ab1d056289010a98c9ad21ee9deec73e8368c94aab32f,2013-04,South Wales Police,South Wales Police,-3.437026,51.580504,On or near HEOL TRANE,W01001917,Rhondda Cynon Taf 023G,Investigation complete; no suspect identified
ef6369767791b060f9e3cbb3ecae865a0bb8426112bc8b063b5e34892d2b66a6,2013-04,South Wales Police,South Wales Police,-3.233618,51.482487,On or near BAYLIS COURT,W01001706,Cardiff 041B,Investigation complete; no suspect identified
04843cca9b1c860754ed955d59b29974e11f8a70d99662a7307e1da483ee8652,2013-04,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
ce757fe7c794f3f06c4d9767dc4763bba428176bc2e231bb574da5d04b227a72,2013-04,South Wales Police,South Wales Police,-3.917602,51.638739,On or near DARTFORD DRIVE,W01000739,Swansea 014B,Suspect charged
6064f1d848c2ee584ba9e5c045001ca88c1023bb2e69db6571d4f14a704e68f1,2013-04,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
08ce7f7fefff0c38da94e5a37febf11c1a0b31f8c735bc1954fc2ae4af07e47d,2013-04,South Wales Police,South Wales Police,-3.896294,51.654866,On or near FFORDD MELYN MAIR,W01000799,Swansea 010D,Investigation complete; no suspect identified
ab98d8b0ecd3c6d74383c057f596f3938fa136b084a6f15f53c127ee7d19d8fe,2013-04,South Wales Police,South Wales Police,-3.911708,51.622990,On or near GELLI STREET,W01000849,Swansea 021A,Investigation complete; no suspect identified
33b55d720345a9cb304af89faef81ebfcf03a8270e445e02b41858781481389b,2013-04,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
0a09d405ec9a018ae7b69ccd73249bdd4c399104cb9cb69bb9f9a609c3135cd4,2013-04,South Wales Police,South Wales Police,-3.806950,51.656698,On or near WILMOT STREET,W01000934,Neath Port Talbot 008A,Investigation complete; no suspect identified
