Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d08c2c355f62f7ee9bf964954dbbe50fa21913a4341d996bf471fc037abe9f89,2012-05,South Wales Police,South Wales Police,-3.443040,51.713231,On or near MARKET STREET,W01001150,Rhondda Cynon Taf 003B,Suspect charged
6244db8f8052e67d01e73731eb840206ab11b34f84bdadc5ad44a09fc6e684c2,2012-05,South Wales Police,South Wales Police,-3.437026,51.580504,On or near HEOL TRANE,W01001917,Rhondda Cynon Taf 023G,Suspect charged
bd689f8518654473b6c05e8346ff0e1baa8ef75be8cc54de5b2759be5d274c02,2012-05,South Wales Police,South Wales Police,-3.154300,51.488394,On or near BROADWAY,W01001698,Cardiff 036E,Investigation complete; no suspect identified
206ffbe3f8d10ebb2826ea40a3905ddda83051120118cb1a2bd278c22f5c0b65,2012-05,South Wales Police,South Wales Police,-3.148793,51.477307,On or near PORTMANMOOR ROAD,W01001873,Cardiff 038C,Investigation complete; no suspect identified
74a7633c01e367d54613309310cf4ec7ce4e9e700f38196e7685d2aaa03dfa1f,2012-05,South Wales Police,South Wales Police,-3.443040,51.713231,On or near MARKET STREET,W01001150,Rhondda Cynon Taf 003B,Suspect charged
e29e8d546ebf2215297d485659fbd97261ca8d378425d5a1f00294799f30662a,2012-05,South Wales Police,South Wales Police,-3.127388,51.501523,On or near PRIMROSE CLOSE,W01001863,Cardiff 022A,Suspect charged
6c29c2c89a8a52bf7afed51088973364a8ced38f7ed6ea8de2205e47f8f7e070,2012-05,South Wales Police,South Wales Police,,,No location,,,Suspect charged
a445726e02cb34bd858d32e2eff95d6b5a31022bba34ecbe88d54be465070994,2012-05,South Wales Police,South Wales Police,,,No location,,,Offender given a caution
6c1a19a78ed7d20ef277787d180fd6d63928ee0c1524c4222f7befd6b46478ec,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
99067007ecede199b8bfe0275dd75538a6a170d9fcf18887b0ee9ac61340ccd9,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
1f0429c91268bc116b0744bcd56529f94a272bc7caffcf4da2f59ed0e72a4d48,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
a662f40f8fad7959807ff53e052a18ef31de8afffa67131d7bd900e2035625ad,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
6bdd13ecbde5cba61822396aabd409b6e9cdd27a49418022793c76cc08d615a2,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
2dd580aceb390e334383d064d4ef5782a87c7c4f05f3fedd66bbb66ebbbf5ffc,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
b6f6685da5f7bf911f736122ac604987073a96e2dbddbebd5a8c59c5571416c9,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
c0c680dcbf990f92e59fcee6e0f6ae482a401d1b6fd4b988767be21caf3bbdc7,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
64725eef70e898902a0330696860c13b5c5d767894a5ff8bfcd175198ec3c5f8,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
acf60079adf0fcec25913984de86a6ba96f57c38f62b4f4649bba8ff0b5398eb,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
2861a3d05a67fee9529ea73486e50f373aed70855832e8277e1ba87a2ac0c3e0,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
a57c6fe44dc2678ccf8ec70c2e3c513a73599df924813cf42b06200f2ceffcba,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
0cc368e98669947f1a12cd9dad01b5e2389a9462dea4af51184b43d778d4cac9,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
5627a9b96c25270c6e8d26f7a0e418c62db7057ecf7ef3b2d5ee805dfaa7a757,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
7a8df07a30cac66825373f834c707e766d169f8460d13c02aacfaf248071ff8c,2012-05,South Wales Police,South Wales Police,,,No location,,,Suspect charged
c32ccee0fb8d8e6cf6bce165e4fcfa63157c1db79cf647b5209267e82cdfb6ea,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
e9dadb4a0b649c4db345e303663c93580b433d4baa9b02069a7fbd2b0327a8ec,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
c7d8b8cb2a2d8e76808eaf950a34ac239d83f255487e3c5a066143b202c37b1a,2012-05,South Wales Police,South Wales Police,,,No location,,,Suspect charged
4b2d5fd212632657334a3b4ca90b533910e7392a5c48a40dea7e27d7f588d444,2012-05,South Wales Police,South Wales Police,-3.253892,51.409923,On or near HUNT PLACE,W01001073,The Vale of Glamorgan 015E,Investigation complete; no suspect identified
208c50af625ad7c4b92f35110fa924586d0962d19f795be4cd5d369db746524d,2012-05,South Wales Police,South Wales Police,-3.407628,51.612287,On or near Parking Area,W01001231,Rhondda Cynon Taf 017D,Investigation complete; no suspect identified
13043858ce7c67a4bb671a06d7b68171ac8a8c9bfbe2a9ad25a377c285cbe234,2012-05,South Wales Police,South Wales Police,-3.183602,51.497498,On or near GELLIGAER LANE,W01001719,Cardiff 028B,Investigation complete; no suspect identified
0beb58c0335df46b2520b2bbd8614dc0405cf11bc131d4386b37181f12dcc68b,2012-05,South Wales Police,South Wales Police,-3.184180,51.496485,On or near BRITHDIR STREET,W01001722,Cardiff 028D,Investigation complete; no suspect identified
f2f4005e9ed192d4b99e52e46ab751b5921f7e2e9a6e3e4ef28764b12bb7d9ae,2012-05,South Wales Police,South Wales Police,-3.161812,51.492096,On or near CONNAUGHT ROAD,W01001830,Cardiff 033B,Investigation complete; no suspect identified
478e420ce2a1b10aafa9caddee9349fe74556f0a3ab1db927ada27e044e07694,2012-05,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
c1a4e842025b45b5425d43e390380cb9bc751003250818fe22cc3cd76bb5b4b5,2012-05,South Wales Police,South Wales Police,-3.297071,51.666981,On or near BONTNEWYDD TERRACE,W01001290,Merthyr Tydfil 007A,Investigation complete; no suspect identified
313fe4dfb0c4210e58f4b97738ef1ae82226894f059faa0d38244e00ecf43e52,2012-05,South Wales Police,South Wales Police,-3.164402,51.487475,On or near COWPER PLACE,W01001835,Cardiff 033F,Offender given penalty notice
922908fb4271dee3ec75df42f7b2423ba4c58901d7fc20bf39290c262a406b47,2012-05,South Wales Police,South Wales Police,-3.391827,51.524876,On or near LON ELAI,W01001226,Rhondda Cynon Taf 031F,Suspect charged
182abe0e7d6302594cc57fba245c47d3e2ee529c611af328efd937a6d9db8988,2012-05,South Wales Police,South Wales Police,,,No location,,,Suspect charged
f5eca676c47f801dd10779d0e407e17601f85b7a9823fe07f4f795425ad341bb,2012-05,South Wales Police,South Wales Police,-3.963357,51.649106,On or near Parking Area,W01000832,Swansea 011B,Investigation complete; no suspect identified
467baca4c207b916e17f735d92ab18b5f4f3b3bca0faeec4c64d4ee7e11f8b6d,2012-05,South Wales Police,South Wales Police,-3.567851,51.511073,On or near GLENDOWER CLOSE,W01000981,Bridgend 016B,Suspect charged
10265322ad1ce367a499ad271fdd6abe637c4cac72635a8a7fc410c82574b268,2012-05,South Wales Police,South Wales Police,-3.696642,51.526195,On or near PANDY CRESCENT,W01001049,Bridgend 008C,Offender given a drugs possession warning
13907bdc92f59df5ebc558edc24b95c63e49f38701aaff1852c282caeb5b76cb,2012-05,South Wales Police,South Wales Police,-3.484788,51.673543,On or near WILSON PLACE,W01001202,Rhondda Cynon Taf 009C,Suspect charged
4c258a06fc25af33dcbfdde77304ae5f095c3e241a21a6941d3c903e2b048811,2012-05,South Wales Police,South Wales Police,-3.129549,51.524260,On or near LAUREATE CLOSE,W01001804,Cardiff 015B,Investigation complete; no suspect identified
dc795d1336d477352df316c19e02d39ed76acbde88bc09d2ba4052a8cd807052,2012-05,South Wales Police,South Wales Police,-3.090035,51.530119,On or near CLOS PADRIG,W01001877,Cardiff 011A,Suspect charged
b37b29a84e802e51026faa1b6068426e108d8ac8cf26fc1aae4925e499c4d41f,2012-05,South Wales Police,South Wales Police,-3.175166,51.483169,On or near Nightclub,W01001939,Cardiff 032F,Offender given a caution
530ea5e06954ebcbfd26e35a059816abff70dc08ab9e9ab59d354136fc18cc47,2012-05,South Wales Police,South Wales Police,-3.339155,51.605895,On or near MORGAN STREET,W01001228,Rhondda Cynon Taf 021D,Suspect charged
a9578262897ffbeb63152ac7045098086404c45239ea108be7e9c33a0683e251,2012-05,South Wales Police,South Wales Police,-3.101710,51.523437,On or near BROCKHAMPTON ROAD,W01001879,Cardiff 013A,Investigation complete; no suspect identified
bbd1ceec1b42fcc3ee9156baa438b3c48ebbb32202e83bd8eeb6b211c353861c,2012-05,South Wales Police,South Wales Police,-3.923700,51.660904,On or near GLOBE STREET,W01000812,Swansea 008C,Suspect charged
e9797a268c43ff80355c19cf983e657d04dd2de6c0326d767e3157c08b60e654,2012-05,South Wales Police,South Wales Police,-3.630041,51.676166,On or near Park/Open Space,W01000924,Neath Port Talbot 011C,Suspect charged
49d71d5464854a48998d48c36210feeee56425a17d81d4cb9c44528fcf6b3015,2012-05,South Wales Police,South Wales Police,-3.567903,51.481083,On or near STONY LANE,W01001105,The Vale of Glamorgan 001A,Investigation complete; no suspect identified
b3002050a4c842c771315653e1d6723e0b17b6926382bd4b620669d3113f381e,2012-05,South Wales Police,South Wales Police,-3.895994,51.658073,On or near LLWYN-CRWN ROAD,W01000794,Swansea 010A,Suspect charged
09d7698c85405880d9f7e9dcca31e72a1b5241524e973362100d59b7dbdab703,2012-05,South Wales Police,South Wales Police,-3.321405,51.570470,On or near VICARAGE COURT,W01001162,Rhondda Cynon Taf 025A,Investigation complete; no suspect identified
0ffd3c7a4296a2c37dd11eb799ef53119cd17af7a60f1454c9af36e68ffe4811,2012-05,South Wales Police,South Wales Police,-3.596829,51.511833,On or near SHAKESPEARE AVENUE,W01001011,Bridgend 012C,Suspect charged
9043cca4634465b7270a2ff8718462b8933a8bad848b0a9e780d2ae2108767f8,2012-05,South Wales Police,South Wales Police,-3.570189,51.511581,On or near CLOS-Y-WAUN,W01000981,Bridgend 016B,Investigation complete; no suspect identified
