Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
50fad0483e8ac0447a56ef8371561f04447de7dfb00d16f5514b3040f2782c4c,2013-07,South Wales Police,South Wales Police,-3.178431,51.481895,On or near Shopping Area,W01001939,Cardiff 032F,Investigation complete; no suspect identified
9ddd0a3a220b1104da5d88a0d3b06f1245821322bc61805e4481ad82a9558722,2013-07,South Wales Police,South Wales Police,-3.397301,51.747081,On or near CASTLE VIEW,W01001293,Merthyr Tydfil 004B,Investigation complete; no suspect identified
681eea90872da36921327a1ee8cd922b6b0416b2b0ae8605fce66b1a599abb40,2013-07,South Wales Police,South Wales Police,-3.100068,51.500775,On or near NEWTON ROAD,W01001885,Cardiff 011D,Investigation complete; no suspect identified
a2615c70ab447027297abd3f98d52700b10f043c2d115b5f9316cb0644bf6fa0,2013-07,South Wales Police,South Wales Police,-4.066848,51.662886,On or near HEOL MAES Y CERRIG,W01000802,Swansea 007D,Investigation complete; no suspect identified
0b9ac6f3a70e131d01cbeb46b3984f6b100ba97bee5b95ad6b3721c1c165cf66,2013-07,South Wales Police,South Wales Police,-3.316694,51.565245,On or near BROOKDALE COURT,W01001162,Rhondda Cynon Taf 025A,Investigation complete; no suspect identified
04b287d1b6faa3832bc4bbda945a2aaf624a41e0b279def7b6527d40c11db2bd,2013-07,South Wales Police,South Wales Police,-3.842227,51.662777,On or near DYNEVOR ROAD,W01000915,Neath Port Talbot 010D,Investigation complete; no suspect identified
b25bb0e1e32a04cd084863d13147f23683fb5e1c90d70bc2df04ec1e0eda940c,2013-07,South Wales Police,South Wales Police,-3.276050,51.466207,On or near Shopping Area,W01001113,The Vale of Glamorgan 003A,Investigation complete; no suspect identified
6c9207ca89c786a37702e7efdd42dccc009c4522c9b7744384963fe76c50ee19,2013-07,South Wales Police,South Wales Police,-3.094934,51.525803,On or near YSTRAD CLOSE,W01001880,Cardiff 013B,Investigation complete; no suspect identified
86e869d16c7e977aa2f5670732e64d8a589c369626ff015c83c8a12dc8eac902,2013-07,South Wales Police,South Wales Police,-3.479637,51.642406,On or near RAVENHILL STREET,W01001287,Rhondda Cynon Taf 014F,Investigation complete; no suspect identified
d8cc8e22f96cd14e5176e1be8a0ec22824a7ff95e982d69b36e2aa33e9c54c7e,2013-07,South Wales Police,South Wales Police,-3.172522,51.477782,On or near BUTE TERRACE,W01001941,Cardiff 032G,Investigation complete; no suspect identified
1f2876ba474b86af7aede3d2b956e470fc0be489b1d9331c922ec08e60b119a3,2013-07,South Wales Police,South Wales Police,-3.755148,51.570196,On or near HEOL-Y-GWRGAN,W01000932,Neath Port Talbot 019A,Investigation complete; no suspect identified
d9273b664f4c7544212e97c96fa86a249d3eedb4d90af0c906170cca3f8b7637,2013-07,South Wales Police,South Wales Police,-3.950778,51.621430,On or near CARLTON TERRACE,W01000745,Swansea 025B,Investigation complete; no suspect identified
6cc9379fe51a4f46e180a25a367c14c71a6845aefe4138c0d1776e931d9c3493,2013-07,South Wales Police,South Wales Police,-3.176335,51.477699,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
86ecdffaf039f414ce4f8317ca759ac766274d08c079d55ce58b87ce84e08b4b,2013-07,South Wales Police,South Wales Police,-3.454037,51.642681,On or near BUCKLAND DRIVE,W01001285,Rhondda Cynon Taf 014D,Investigation complete; no suspect identified
54791d597b48560ff3cfbd3e8df056251856c76ab82ce58580edab0241ae3c42,2013-07,South Wales Police,South Wales Police,-3.647256,51.600104,On or near LLWYDARTH ROAD,W01001020,Bridgend 002E,Investigation complete; no suspect identified
7cb5fdc48dabe399ccc1ae0936afefb4521c547ed74c0f4515a97b27b8226510,2013-07,South Wales Police,South Wales Police,-3.184120,51.463027,On or near EARL STREET,W01001762,Cardiff 046D,Investigation complete; no suspect identified
6ce06254b0b2d4f65d283dfa64ec9611d8e9beb95e4380bd6e3d79d1dc694e5c,2013-07,South Wales Police,South Wales Police,-3.463880,51.731937,On or near PLASMARL,W01001152,Rhondda Cynon Taf 002B,Investigation complete; no suspect identified
e64569b2ae3e3a8fa9d587036f612b297285a0b53e5bcc2cb10d42b6f37d29e4,2013-07,South Wales Police,South Wales Police,-3.924420,51.659489,On or near NEATH ROAD,W01000814,Swansea 008E,Investigation complete; no suspect identified
60e5a85db62ed64f27c9b49f10fe2cb103c62d58be5bfa09dd0573317f02d09e,2013-07,South Wales Police,South Wales Police,-3.972647,51.632359,On or near HEOL-Y-GORS,W01000755,Swansea 017A,Investigation complete; no suspect identified
4bafa0dc03c7fdc9c8b1ad66f78b7795ea1063a637256b28d92978b73edfd7f7,2013-07,South Wales Police,South Wales Police,-4.247362,51.616889,On or near FROGLANE,W01000776,Swansea 030B,Investigation complete; no suspect identified
11f80fb0b0fb3e84989681adf24952c6642decac7c642320c8f133a038410264,2013-07,South Wales Police,South Wales Police,-3.949955,51.620778,On or near MANSEL STREET,W01000745,Swansea 025B,Investigation complete; no suspect identified
990a0e673f386bc5c066da5dd83a759684501e4c6ac812feb296482ed1341e85,2013-07,South Wales Police,South Wales Police,-3.178616,51.480131,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
73a5bc4ac73918ba99bc83fae33b0bc282f421c8e1faccdb873da422d62aa580,2013-07,South Wales Police,South Wales Police,-4.026542,51.616064,On or near WOODCOTE,W01001956,Swansea 023E,Investigation complete; no suspect identified
99a5e0c78418b3471ffb670ca0cb0948ef950c23f0aa360a483bd9707332b9c8,2013-07,South Wales Police,South Wales Police,-3.192537,51.477751,On or near TELFORD STREET,W01001855,Cardiff 042A,Investigation complete; no suspect identified
0c7dd37012d08c8f6eff26cb576ebf5f20fd94b8b4c7f7464f4204e2235bbb17,2013-07,South Wales Police,South Wales Police,-3.280169,51.402445,On or near ABERYSTWYTH CRESCENT,W01001066,The Vale of Glamorgan 015D,Investigation complete; no suspect identified
e96513cbf8ba84251720b62fe5750c71aeb1e1a9c22c74babefd1de46f999251,2013-07,South Wales Police,South Wales Police,-3.178222,51.477141,On or near Parking Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
e03b87a6b6d9100421148ae3c0aa07d335fa6778959d329531dbd7928af697f2,2013-07,South Wales Police,South Wales Police,-3.653729,51.635164,On or near WESLEY STREET,W01000993,Bridgend 001C,Investigation complete; no suspect identified
a82f96c1498fb0a61902f119cbeab35751b217258a2f3344c1b6e91244bcfa16,2013-07,South Wales Police,South Wales Police,-3.127187,51.524319,On or near DICKENS AVENUE,W01001808,Cardiff 007C,Investigation complete; no suspect identified
cfcc15b5c3f566d82e333fece3abdf346ae812227014f4fb1930940ea7fa3a46,2013-07,South Wales Police,South Wales Police,-3.816391,51.599928,On or near SOUTHCROSS ROAD,W01000962,Neath Port Talbot 016D,Investigation complete; no suspect identified
4c21996ce6d527567ac6966820515f921ca08e8c2531df3714109b3b35a7e7ab,2013-07,South Wales Police,South Wales Police,-3.203790,51.500988,On or near CLOS MENTER,W01001756,Cardiff 025B,Investigation complete; no suspect identified
fed324f0fa270a27e7613901f08aa20e2ee424a3a75778722c45713fca928f2c,2013-07,South Wales Police,South Wales Police,-3.469278,51.625505,On or near JONES STREET,W01001167,Rhondda Cynon Taf 016B,Investigation complete; no suspect identified
3af8e4218eb1678c90e0a2c7d6aa5a245bf0ab8bde5442bb24327295f6b1aa12,2013-07,South Wales Police,South Wales Police,-3.207431,51.481231,On or near BRUNSWICK STREET,W01001710,Cardiff 040B,Investigation complete; no suspect identified
676f837531c16a6c95b0035fb9d62df9b03b4729d90bb8d9f3670e683aeb186a,2013-07,South Wales Police,South Wales Police,-3.263380,51.404111,On or near STATION STREET,W01001910,The Vale of Glamorgan 012G,Investigation complete; no suspect identified
51eaa92bf7b16ec408f08a069ccfd2996a2595eb441f2cfc88c3fe56bc935a65,2013-07,South Wales Police,South Wales Police,-3.170516,51.498448,On or near HENDY STREET,W01001838,Cardiff 030D,Investigation complete; no suspect identified
4e5937e70d3947601c9129758ab193bf899b19e443d3a713cbf5753813305000,2013-07,South Wales Police,South Wales Police,-3.181286,51.480913,On or near Nightclub,W01001939,Cardiff 032F,Investigation complete; no suspect identified
ac3951a802d1d01758a00b443cdfecec04329428f5164a270f68401768cf2f6a,2013-07,South Wales Police,South Wales Police,-3.121284,51.510537,On or near RHYL ROAD,W01001867,Cardiff 016B,Investigation complete; no suspect identified
9bb201b5a3c72a4575c5592d90e9a29d1f57dfbbf442f6a57c0074b3899e24ef,2013-07,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
681ecfc1981fed6d583a99d949ca53e7ce06aea5d5701b4f12cfc50c0ec7eed6,2013-07,South Wales Police,South Wales Police,-3.426342,51.700101,On or near BEDFORD STREET,W01001138,Rhondda Cynon Taf 005B,Investigation complete; no suspect identified
fc820bac1ff2fa4f97bfaeab615a933243edca3f467366d77ac448601057b1a9,2013-07,South Wales Police,South Wales Police,-3.178071,51.495315,On or near CRWYS ROAD,W01001720,Cardiff 028C,Investigation complete; no suspect identified
653a74cf891c34bb6d7707cbb1c39e9c91465484d626c47afbc10068fc417304,2013-07,South Wales Police,South Wales Police,-3.989108,51.615895,On or near LEWIS STREET,W01000861,Swansea 027D,Investigation complete; no suspect identified
1504c4275b055e3bcd35d5c83ff639b4531638fbf40f982706cdca8358d1d803,2013-07,South Wales Police,South Wales Police,-3.459754,51.538950,On or near HAWTHORN PARK,W01001160,Rhondda Cynon Taf 029A,Investigation complete; no suspect identified
e648c12ff7f39a05c8a1089c83ee188c452534ec11721612acd606ced30d0f66,2013-07,South Wales Police,South Wales Police,-3.169001,51.488194,On or near BEDFORD STREET,W01001832,Cardiff 033C,Investigation complete; no suspect identified
98dba7d55681a5e4cad8fb7b8504ea6079ddaec94981f650ce4b2d9c079a4565,2013-07,South Wales Police,South Wales Police,-3.824553,51.712663,On or near Sports/Recreation Area,W01000955,Neath Port Talbot 004E,Investigation complete; no suspect identified
59b3d0529f2e78add27cde83dfb37d9104c8042e2a4b8899a605a3905c98acc7,2013-07,South Wales Police,South Wales Police,-3.393215,51.747534,On or near PANTYCELYNEN,W01001293,Merthyr Tydfil 004B,Investigation complete; no suspect identified
c24d7a3a3eb0cd5640d77fd7153249bd4ea312575d1215f198ed781ad6cf9d17,2013-07,South Wales Police,South Wales Police,-3.432437,51.638774,On or near LLEWELLYN STREET,W01001275,Rhondda Cynon Taf 013C,Investigation complete; no suspect identified
18743b5993af88eaee8a51340adfc2f67d68ea2064ea88883b98f22afe9a5068,2013-07,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
c85d838719f09b6b41bc772d4f6f6eaec833fb4ed4860cd8a4b6caddc5181074,2013-07,South Wales Police,South Wales Police,-3.580451,51.542826,On or near STRADLING CLOSE,W01000987,Bridgend 007B,Investigation complete; no suspect identified
ce55cba3a897c99ee631747c0be7cc6948ca7edda61e1c3b4a7cafc581e1ee6a,2013-07,South Wales Police,South Wales Police,-3.181969,51.480610,On or near Sports/Recreation Area,W01001939,Cardiff 032F,Investigation complete; no suspect identified
8c96214d5031e6256fe67f38aafa2f7a6cd067403545a598d915dda0a92caf3b,2013-07,South Wales Police,South Wales Police,-3.815065,51.645594,On or near GERAINT JEREMIAH CLOSE,W01000937,Neath Port Talbot 013E,Investigation complete; no suspect identified
b135187b8b6a0962afd4b9f4a6470b2a4d05015770817c65283233ded9745c6a,2013-07,South Wales Police,South Wales Police,-3.197409,51.490038,On or near Sports/Recreation Area,W01001858,Cardiff 034A,Investigation complete; no suspect identified
047f478b558fa3fd187843666ccd658c69b8bd5c707ede112ce5dae036733980,2013-07,South Wales Police,South Wales Police,-3.510090,51.741531,On or near TUDOR AVENUE,W01001187,Rhondda Cynon Taf 001B,Investigation complete; no suspect identified
91db0b48811bf299fed134cb16bde1676c4efde5cb77ee700c925a3fbf172a4e,2013-07,South Wales Police,South Wales Police,-3.166066,51.464071,On or near NEW GEORGE STREET,W01001942,Cardiff 049B,Investigation complete; no suspect identified
7dde81900890b5f1a51437929e3b9c00c1fa14faecc3bc2534f79408b84cec2f,2013-07,South Wales Police,South Wales Police,-3.703884,51.476119,On or near LIFEBOAT ROAD,W01001046,Bridgend 018C,Investigation complete; no suspect identified
cfe9469dfdac73a33fe798aa4a055ccd9b8e9341744de1ffab6b365b99085b03,2013-07,South Wales Police,South Wales Police,-3.444551,51.612971,On or near BANK STREET,W01001217,Rhondda Cynon Taf 018A,Investigation complete; no suspect identified
bec2a66844b8f69f7e75fd273237cce0378b95a87596bfd09a4618177638645d,2013-07,South Wales Police,South Wales Police,-3.177283,51.493246,On or near BASIL PLACE,W01001724,Cardiff 032C,Investigation complete; no suspect identified
ac477e10a6b1bfadb6bce704a8c7accd71d11ee3cee10b2ae5be2b1d691f7818,2013-07,South Wales Police,South Wales Police,-3.144370,51.521473,On or near BRYN CELYN ROAD,W01001811,Cardiff 009A,Investigation complete; no suspect identified
bc041f6c94028f6a24237fd96de58e9e1567880ced6b98de3965163a63e09398,2013-07,South Wales Police,South Wales Police,-3.172622,51.499101,On or near BOVERTON STREET,W01001836,Cardiff 030B,Investigation complete; no suspect identified
45d3f0de59a1fede70a27a0420b627b3ebb0ad45a29c788c9e02b05801101c8e,2013-07,South Wales Police,South Wales Police,-3.229102,51.492381,On or near BISHOPS' CLOSE,W01001782,Cardiff 026D,Investigation complete; no suspect identified
52986c9d75f0cc0e3f0d98bf4f86551c29a668850b54eb69a1bafb0c299a810c,2013-07,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
1ee376b727fd735f5d6c75698894dc922c37de6079731d189325389fb036a670,2013-07,South Wales Police,South Wales Police,-3.953742,51.620832,On or near HANOVER STREET,W01000747,Swansea 024A,Investigation complete; no suspect identified
773d6bcbfc6cb5dcec9948d11a3559861adbfc9c3c88b577e94fbc1523064d67,2013-07,South Wales Police,South Wales Police,-3.138897,51.523379,On or near Petrol Station,W01001811,Cardiff 009A,Investigation complete; no suspect identified
a0dc5869dabe51883977c3a977681a8022d8b10c7669140906be4af4e8465b9f,2013-07,South Wales Police,South Wales Police,-3.380635,51.683643,On or near UNION STREET,W01001208,Rhondda Cynon Taf 006E,Investigation complete; no suspect identified
d9a28db9ecd29c2d9127e0017f071eeb73cef2d507d6d476c71caecd0481c848,2013-07,South Wales Police,South Wales Police,-3.446362,51.658547,On or near DYFFRYN STREET,W01001176,Rhondda Cynon Taf 013A,Investigation complete; no suspect identified
8396291f55243df28d9c991435a292e03b8c46585b0106fa5a8422840694f503,2013-07,South Wales Police,South Wales Police,-3.406484,51.754506,On or near HEOL TAI MAWR,W01001292,Merthyr Tydfil 004A,Investigation complete; no suspect identified
8136d91fe67168e1f3431284daa759f2af1893311015b141252ae724e6262c61,2013-07,South Wales Police,South Wales Police,-3.955386,51.655345,On or near HEOL PENAR,W01000834,Swansea 011D,Investigation complete; no suspect identified
e420a8d8a52cd22785a74e4d5d7304f4b3e920f3757f6a58888121027a43cb5b,2013-07,South Wales Police,South Wales Police,-3.986778,51.619774,On or near BRYNGOLEU TERRACE,W01000857,Swansea 022E,Investigation complete; no suspect identified
da2de3bbc4bff77d173677539c7784aca34c915a94e3a571ec753a2dc330a8d0,2013-07,South Wales Police,South Wales Police,-3.842781,51.655404,On or near LLYS ANDREW,W01000914,Neath Port Talbot 010C,Investigation complete; no suspect identified
1c8361baf36c2bed8f22c57f472ad7ca6ec22271e2fcdbdb3fbed74f32fcf6e7,2013-07,South Wales Police,South Wales Police,-3.173480,51.509514,On or near LAKE ROAD EAST,W01001735,Cardiff 019D,Investigation complete; no suspect identified
52589a105e96540b8c604c682ab4a63a77c9d4fdda89276c9c57e045990cb6fc,2013-07,South Wales Police,South Wales Police,-3.378625,51.746942,On or near POST OFFICE LANE,W01001315,Merthyr Tydfil 004D,Investigation complete; no suspect identified
9c52a3773f2035aee8d6c6a89932903aff3ebf3f8933299a442078733c636ed3,2013-07,South Wales Police,South Wales Police,-3.319631,51.618318,On or near OAKLAND CRESCENT,W01001165,Rhondda Cynon Taf 019B,Investigation complete; no suspect identified
70b478875c5b6d6a539b43fdb5f31f81563b7bfdc2a77af107df571a4999be7e,2013-07,South Wales Police,South Wales Police,-3.775442,51.598837,On or near MARGARET STREET,W01000949,Neath Port Talbot 018A,Investigation complete; no suspect identified
06bebb9c511a3deb02a3523e9f1ed572278e6b03586f62eca89aade6715f91ef,2013-07,South Wales Police,South Wales Police,-3.255549,51.416325,On or near PADDOCK PLACE,W01001069,The Vale of Glamorgan 012C,Investigation complete; no suspect identified
b8d1e5190af921d8743ea461daaf3efb7e70ec3aab846a0a9b0782b5ef8da66f,2013-07,South Wales Police,South Wales Police,-3.899949,51.694904,On or near FORGE FACH,W01000752,Swansea 002C,Investigation complete; no suspect identified
7825e00293ffbc04b1374413fc35065c7caa79b188a6b7297e7ce04afa536a5a,2013-07,South Wales Police,South Wales Police,-3.172413,51.463450,On or near HUNTER STREET,W01001950,Cardiff 049D,Investigation complete; no suspect identified
e6de8fb4571068ea53bf3b926d7f36a3b75bfd166befeed02c83aee85876b7be,2013-07,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
d3fd15174ec84fe41da3b09b5c356ed9cf1844db2185403866a04953359d288c,2013-07,South Wales Police,South Wales Police,-3.274962,51.467451,On or near Supermarket,W01001113,The Vale of Glamorgan 003A,Investigation complete; no suspect identified
1093b2cf6b3ca2541fec889d805c930cdcada50e139db60e8a7da53677783381,2013-07,South Wales Police,South Wales Police,-3.986778,51.619774,On or near BRYNGOLEU TERRACE,W01000857,Swansea 022E,Investigation complete; no suspect identified
e57e24875507c4db153225cdfbaa02ee3b3ae07fd60cb9eef2e4a7596fb4657c,2013-07,South Wales Police,South Wales Police,-3.255824,51.568367,On or near OLD NANTGARW ROAD,W01001240,Rhondda Cynon Taf 026C,Investigation complete; no suspect identified
8ed116aa2af059711cb92ee0376805520c0e9c33c16aaf89693350bff14ae044,2013-07,South Wales Police,South Wales Police,-3.760366,51.578643,On or near HEOL IARLL,W01000968,Neath Port Talbot 019D,Investigation complete; no suspect identified
fdd928fb092c624e6ced854d33d04a2385bff20e96ca9d9bbab385e7421e91f8,2013-07,South Wales Police,South Wales Police,-3.349426,51.388971,On or near MILL COURT,W01001118,The Vale of Glamorgan 014C,Investigation complete; no suspect identified
96b8493e44def18dc19185c6d434ab8a4659c1dfd07ea2e6dcbc4eef21f1449c,2013-07,South Wales Police,South Wales Police,-3.944426,51.620187,On or near Shopping Area,W01001955,Swansea 025F,Investigation complete; no suspect identified
c20c0fc05629e890e14ec5f8e081cfd3a86726241444a21dfaad26d6eb98977b,2013-07,South Wales Police,South Wales Police,-3.986778,51.619774,On or near BRYNGOLEU TERRACE,W01000857,Swansea 022E,Investigation complete; no suspect identified
4cc04eeb56316668423dacc37cf4a0cbe5edb3c660075b7c35397cfbc15c1b03,2013-07,South Wales Police,South Wales Police,-3.792364,51.594048,On or near WATER STREET,W01000886,Neath Port Talbot 017C,Investigation complete; no suspect identified
1dd404c5804a83d6d69ae12fcfea6e95c5d02c31c1cf1dccb5e73331875a11dc,2013-07,South Wales Police,South Wales Police,-3.977133,51.638165,On or near BRYN-GLAS ROAD,W01000758,Swansea 017D,Investigation complete; no suspect identified
fad48b894052bebf3d6f43db609ea76abb33118fa438f41aa77690d8b119cae6,2013-07,South Wales Police,South Wales Police,-3.218998,51.514813,On or near OLD CHURCH ROAD,W01001889,Cardiff 020B,Investigation complete; no suspect identified
c0380f5a6fa86694622e9b0415d13db1cc3c9822f8e52179d72b56a27049aa47,2013-07,South Wales Police,South Wales Police,-3.641221,51.596520,On or near GLAN-YR-AFON,W01001012,Bridgend 005A,Investigation complete; no suspect identified
fe485545d00cb34b4be31f026548f4731e0f299e7cdf1ccaf5d853cb1ec714c2,2013-07,South Wales Police,South Wales Police,-3.152874,51.475235,On or near GUEST ROAD,W01001874,Cardiff 038D,Investigation complete; no suspect identified
553e1918acb05caf6fd6bf22203b2c8bbecc5ddb3219cc428fc85dc5295d9396,2013-07,South Wales Police,South Wales Police,-3.944442,51.621922,On or near BELLE VUE WAY,W01001955,Swansea 025F,Investigation complete; no suspect identified
c375d08e890ac69f05435a430181e534933ef1618fc8f74b53cb7f09089e2496,2013-07,South Wales Police,South Wales Police,-4.046427,51.649315,On or near FFOS FELEN,W01000778,Swansea 012C,Investigation complete; no suspect identified
94667a79562e2a77f1b198e3a354575207e66892c72faa728154a166e465c024,2013-07,South Wales Police,South Wales Police,-3.943736,51.616547,On or near Supermarket,W01001957,Swansea 025G,Investigation complete; no suspect identified
6547da9b8a41a668e96f981728bd519cc528d3fd02cf3ca77ff5e4e59f67bc90,2013-07,South Wales Police,South Wales Police,-3.176976,51.482989,On or near GREYFRIARS PLACE,W01001939,Cardiff 032F,Investigation complete; no suspect identified
a30776f7e586165d768dbe0e2f76822dfecc76c46095ba068a4035505689981f,2013-07,South Wales Police,South Wales Police,-3.174054,51.482497,On or near Queen Street,W01001939,Cardiff 032F,Investigation complete; no suspect identified
7cd079dd21f9471156cad7d3143e1ff21e8117320b92c2635459a158fb4cce68,2013-07,South Wales Police,South Wales Police,-3.269225,51.412167,On or near ORCHARD DRIVE,W01001096,The Vale of Glamorgan 007E,Investigation complete; no suspect identified
9587f6111d2db6645292d63cf24761f8b32435028dace7171417f94a13f5cbd8,2013-07,South Wales Police,South Wales Police,-3.370431,51.742812,On or near ARFRYN PLACE,W01001317,Merthyr Tydfil 005C,Investigation complete; no suspect identified
33b189407567fcb2f9fa105adfe04c4432704ec3edb64df10bb33f99e5c02930,2013-07,South Wales Police,South Wales Police,-3.217583,51.431437,On or near ST NICHOLAS CLOSE,W01001089,The Vale of Glamorgan 006D,Investigation complete; no suspect identified
81a5a3ed5ef25baf206e7ceec13fa8f4fc7fac8a4d6a4679c65bbde435738a28,2013-07,South Wales Police,South Wales Police,-3.324715,51.613837,On or near PONTSHONNORTON ROAD,W01001165,Rhondda Cynon Taf 019B,Investigation complete; no suspect identified
a1ba700f3cc1ff841a1721bcefd2e053e310d28a8210028adcd35319d6572834,2013-07,South Wales Police,South Wales Police,-3.405167,51.755502,On or near HEOL LLWYN GOLLEN,W01001292,Merthyr Tydfil 004A,Investigation complete; no suspect identified
8d8290f43961e89f86601f05d6a5321c99f45a54363b61e8ed1db89305c38052,2013-07,South Wales Police,South Wales Police,-3.571684,51.544131,On or near THE DELL,W01000987,Bridgend 007B,Investigation complete; no suspect identified
b93433b1966d46ca85cf6ea0753919d88b2a0ebc3aefe847b6408ae48be60e5b,2013-07,South Wales Police,South Wales Police,-3.160696,51.518489,On or near CLARENDON,W01001730,Cardiff 008A,Investigation complete; no suspect identified
d5d486a831405a7aa3d445477fed33ae4876cfa783928241479394dd4f1e78ad,2013-07,South Wales Police,South Wales Police,-3.273048,51.420893,On or near DRYDEN TERRACE,W01001097,The Vale of Glamorgan 007F,Investigation complete; no suspect identified
a3765547d4f096fe9b0ea919dc96d57a27a3b1077b0bf653d4a695aa5ddb0378,2013-07,South Wales Police,South Wales Police,-3.172327,51.440423,On or near ALBERT ROAD,W01001124,The Vale of Glamorgan 005C,Investigation complete; no suspect identified
a119ba91d1c919b3460d644b90f29f500d651bb59563a42249f57ff186075b9c,2013-07,South Wales Police,South Wales Police,-3.804994,51.613646,On or near BROOKWAY CLOSE,W01000889,Neath Port Talbot 015A,Investigation complete; no suspect identified
7313ef6ece1d15f8c79eff1e7179eac4f54eb24e6487c8ceaf15a08ff33350fb,2013-07,South Wales Police,South Wales Police,-3.952946,51.615072,On or near BURROWS ROAD,W01000749,Swansea 026A,Investigation complete; no suspect identified
1598648df1189beece72d50854dde17b0e71efecd91ff78c39dbbe28b8991752,2013-07,South Wales Police,South Wales Police,-3.895609,51.699416,On or near GELLIONNEN CLOSE,W01000754,Swansea 002E,Investigation complete; no suspect identified
fb1fec21f5c8d67364377d03e4e6bbc45acbbed2e5757e09054e84d9a87cc50a,2013-07,South Wales Police,South Wales Police,-3.150514,51.482172,On or near MARION STREET,W01001872,Cardiff 038B,Investigation complete; no suspect identified
d1b19477ea4b96f57be0abf43a9738e1854ec02269b9f4b787980ead5bd6c3eb,2013-07,South Wales Police,South Wales Police,-3.977574,51.616072,On or near GAINSBOROUGH CLOSE,W01000858,Swansea 027A,Investigation complete; no suspect identified
b4426a68fb669fb329575f081cad17de9126235556cadef0ba48f565be411444,2013-07,South Wales Police,South Wales Police,-3.171402,51.460520,On or near WINDSOR ESPLANADE,W01001943,Cardiff 048B,Investigation complete; no suspect identified
17768f1ad18a17d1a3d667e7e73f672dd27e82aeaa271fe3679e1e28f636ca62,2013-07,South Wales Police,South Wales Police,-3.393552,51.749985,On or near Shopping Area,W01001306,Merthyr Tydfil 003D,Investigation complete; no suspect identified
3021f98d467215b7984fe0602808aaffd8df52c5197fc5c0d388dcfea03eeb70,2013-07,South Wales Police,South Wales Police,-3.190758,51.529976,On or near TEGFAN CLOSE,W01001800,Cardiff 005D,Investigation complete; no suspect identified
9e29c79adf77bbe4e6b13bccd2eaba1380c54909d2758079d6e4ccf49131144c,2013-07,South Wales Police,South Wales Police,-3.397301,51.747081,On or near CASTLE VIEW,W01001293,Merthyr Tydfil 004B,Investigation complete; no suspect identified
fcb1c8b80713c7ffcccbd7e7a0d0352b5a288c66a923bdd9813f60f48707a4a3,2013-07,South Wales Police,South Wales Police,-3.163212,51.492208,On or near CLAUDE ROAD,W01001830,Cardiff 033B,Investigation complete; no suspect identified
f70fde9ec5b145d63f33dbbabfdac4d129b1332b7a157e16388905de1adfb658,2013-07,South Wales Police,South Wales Police,-3.325374,51.594308,On or near FOTHERGILL STREET,W01001262,Rhondda Cynon Taf 022D,Investigation complete; no suspect identified
a6cc844ebef0fc1d2917a60b26181ddf015f3d2eeb2f74fc70a4e1a343f08b07,2013-07,South Wales Police,South Wales Police,-3.950262,51.618165,On or near Shopping Area,W01000745,Swansea 025B,Investigation complete; no suspect identified
330845ad0e8b81f0e0c4ab101c37567e528b0b6abd7648607ab15eb65ab26dc4,2013-07,South Wales Police,South Wales Police,-4.034871,51.667582,On or near Parking Area,W01000773,Swansea 005A,Investigation complete; no suspect identified
f1e8292e2a9a8d1e04768da84dd2d76ffdc23f1409a4c76f103b72aadca759fd,2013-07,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
bd8dbb0707e844b94601f69d5e43e0f1e9d51e142641439cd9ba7ae925692e53,2013-07,South Wales Police,South Wales Police,-3.573234,51.571491,On or near CAE BACH,W01001009,Bridgend 004C,Investigation complete; no suspect identified
f748d0efd560c07b4f9362ae335ee9dd07dc5f10f190ef6dc46f5e064b3d7074,2013-07,South Wales Police,South Wales Police,-3.444890,51.684983,On or near AMAN STREET,W01001140,Rhondda Cynon Taf 005D,Investigation complete; no suspect identified
8197bd43d4f1042f1861c3a043b8aa97fb5e3ca34f697fb4977c56c6a3f076b4,2013-07,South Wales Police,South Wales Police,-3.348209,51.761672,On or near HIGH STREET,W01001297,Merthyr Tydfil 002C,Investigation complete; no suspect identified
15453ca832fbb5fb92cbf7236e1dee3d18ec1d3f427b12df6bfe6c542cf6a451,2013-07,South Wales Police,South Wales Police,-3.806626,51.662710,On or near MAES-YR-HAF ROAD,W01000939,Neath Port Talbot 008D,Investigation complete; no suspect identified
6577271c5ae4278f285ecc7cb8fc1c4d36e780ae5742f12635c7061b301d064f,2013-07,South Wales Police,South Wales Police,-3.806133,51.664138,On or near CROFT ROAD,W01000939,Neath Port Talbot 008D,Investigation complete; no suspect identified
5c5afb3730ed4e097c458a46c1ce0a1122c90cd98500334149d2c9c8c8b26173,2013-07,South Wales Police,South Wales Police,-3.154673,51.507156,On or near Pedestrian Subway,W01001814,Cardiff 017E,Investigation complete; no suspect identified
