Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
91c06ec8d3c555203a796a46dc8f126b49888e59792b09b502132ddee2de1586,2012-03,South Wales Police,South Wales Police,,,No location,,,Offender fined
e1eba89e68d90186ed15f35c08af459f7282e6b7bcc3bc0a3d846edae7eafd75,2012-03,South Wales Police,South Wales Police,-3.333351,51.388732,On or near PENTIR Y DE,W01001119,The Vale of Glamorgan 003B,Offender otherwise dealt with
edd306bb118e40d8f531866ff4aa0e7dd2d62bc4336461c0f017f9dcb1dc15a2,2012-03,South Wales Police,South Wales Police,-3.943460,51.619906,On or near Shopping Area,W01000745,Swansea 025B,Offender given community sentence
d85b3acdd8bd7ce27461d10d605e8916c90cdc306cff784d7be8fa96d8e240c0,2012-03,South Wales Police,South Wales Police,-3.347216,51.603069,On or near Petrol Station,W01001236,Rhondda Cynon Taf 021G,Offender fined
faf66fca3034cd56e63220c34f9defc615c24647e864e9472caf42aa972ba9dc,2012-03,South Wales Police,South Wales Police,-3.942343,51.631282,On or near GRIFFITH JOHN STREET,W01000742,Swansea 016A,Offender fined
9ffae26882511961adc805500a212d9cc6edadaa1d78ba07d3cef76cd34b9142,2012-03,South Wales Police,South Wales Police,-3.452564,51.632790,On or near Petrol Station,W01001201,Rhondda Cynon Taf 014B,Offender fined
cdb45a8bf8738c36d0f0a4c37458b92b96c9743fb427e80de9eccf899c4ac094,2012-03,South Wales Police,South Wales Police,-3.272860,51.404296,On or near Parking Area,W01001066,The Vale of Glamorgan 015D,Offender sent to prison
adcd05c51126e452defafaf705e9dbb5a0b4fca7439133237a3f487957f1d3e4,2012-03,South Wales Police,South Wales Police,-3.382996,51.535042,On or near LLYS CATWG,W01001243,Rhondda Cynon Taf 030E,Offender sent to prison
d981ad73f8d30ee9a670d26f7e6e742f5f9c100265ed133c435a75e43e6c28b0,2012-03,South Wales Police,South Wales Police,-3.446063,51.713617,On or near CANON STREET,W01001148,Rhondda Cynon Taf 002A,Offender sent to prison
2a362d94ea253f990f363d1fd905b440843012c00f6fa17f68c8cdf0a63b528a,2012-03,South Wales Police,South Wales Police,-3.185680,51.505417,On or near Parking Area,W01001770,Cardiff 018B,Offender given community sentence
6517ef5dac2614c22be5aeaa9e6c1685d2c64053d61e37964a4a4260183ca699,2012-03,South Wales Police,South Wales Police,-3.197251,51.533489,On or near TEMPLETON AVENUE,W01001800,Cardiff 005D,Court case unable to proceed
b83add3ba7c642c5eb59c14f18eacf97783975a63e96c195bdb2352d992e3589,2012-03,South Wales Police,South Wales Police,-3.704868,51.518702,On or near ERW WEN,W01001000,Bridgend 010B,Offender given community sentence
5b34453b66714d8f89e115915d526fb12968de9341f8049bb705472b7af94ef3,2012-03,South Wales Police,South Wales Police,-3.952741,51.637215,On or near DAVID STREET,W01000767,Swansea 015E,Offender fined
22c88ad8f5dc34d562ea4f2e4f88884b2c8c3bd2bc6eaa4ccce63fdc1630fb6d,2012-03,South Wales Police,South Wales Police,-3.452003,51.716933,On or near Supermarket,W01001148,Rhondda Cynon Taf 002A,Offender given community sentence
3b1dc8e013da3911d8fdb22489dc12c22a991086c6556878814fdbb155dd137c,2012-03,South Wales Police,South Wales Police,-3.442412,51.713050,On or near Shopping Area,W01001150,Rhondda Cynon Taf 003B,Offender fined
698f682588e0dd9b7c4795509e4f37225832d110b6efb2f61cab1b7d517aec46,2012-03,South Wales Police,South Wales Police,-3.365350,51.746755,On or near BLAENAU'R CWM,W01001316,Merthyr Tydfil 005B,Offender fined
9011d6ba3e8ddb2e7096c817cac31e046fa75bff577502aa3d32c9caa2299be5,2012-03,South Wales Police,South Wales Police,-3.945226,51.643949,On or near Supermarket,W01000765,Swansea 015C,Offender sent to prison
660f4c987e79f74fd948ebbbe9111f4cd37cda45f65c6140fea531c924ddc953,2012-03,South Wales Police,South Wales Police,-3.266588,51.416143,On or near LONG MEADOW DRIVE,W01001081,The Vale of Glamorgan 007A,Offender sent to prison
ff8f5e69b693e8f248eda155c146ab1193c7d4904a86ae59b9f111c42a566b24,2012-03,South Wales Police,South Wales Police,-3.178431,51.481895,On or near Shopping Area,W01001939,Cardiff 032F,Offender fined
9977f619066230f962463eabfeccc6750cc0e9db4dc8c34663c297f4792fc56e,2012-03,South Wales Police,South Wales Police,-3.119903,51.520594,On or near Supermarket,W01001802,Cardiff 007A,Offender given community sentence
2a138abdc5784185ad78abd02024b6e40d25e28e16e11933625428ed2e090a81,2012-03,South Wales Police,South Wales Police,-3.804802,51.662675,On or near Shopping Area,W01000939,Neath Port Talbot 008D,Offender given community sentence
