Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5488eb4dbfef8bb78c9f44db4d8eb91fc6a5ce5e6dc073b26873e386ae128ad6,2012-04,South Wales Police,South Wales Police,-4.037635,51.714951,On or near DULAIS ROAD,W01000846,Swansea 001B,Investigation complete; no suspect identified
9f52c7d10dde247ed9876f829b6e9c7688fd6bd67b03d24d85fa4d04926116d2,2012-04,South Wales Police,South Wales Police,-3.927342,51.656096,On or near PARC TERRACE,W01000814,Swansea 008E,Investigation complete; no suspect identified
6b0173af8eaf1bf50af7db18959321e37f8d2ea177fb34ef79938eeed3b50da4,2012-04,South Wales Police,South Wales Police,-3.443040,51.713231,On or near MARKET STREET,W01001150,Rhondda Cynon Taf 003B,Investigation complete; no suspect identified
aa81916befa75a4acc80600535edb330448634dab592518fef4a18822c8b0032,2012-04,South Wales Police,South Wales Police,-3.952946,51.615072,On or near BURROWS ROAD,W01000749,Swansea 026A,Investigation complete; no suspect identified
a98ce93fff3be1485de9877147c54aeac86ec031521d8d78a51131aba38f37a9,2012-04,South Wales Police,South Wales Police,-3.814522,51.608823,On or near VILLAGE GARDENS,W01000883,Neath Port Talbot 016A,Investigation complete; no suspect identified
8255e6f117803355c43f5ef1ad99ff32808ee9cb8b89da06aab210875980d8ed,2012-04,South Wales Police,South Wales Police,-3.558015,51.510844,On or near TON RHOSYN,W01000980,Bridgend 016A,Investigation complete; no suspect identified
3701c4b97ec84a3839e7ebe453dc974a9f5a536c478695d1d4fd053e79d756c1,2012-04,South Wales Police,South Wales Police,-3.542056,51.627890,On or near STATION ROAD,W01001024,Bridgend 003C,Investigation complete; no suspect identified
d5e5e698fad9fd46c8c83fdd4c0bc07c9aace6f0216ac3a429bd1d2b3e2eb850,2012-04,South Wales Police,South Wales Police,-3.425276,51.512596,On or near HAWTHORN ROAD,W01001192,Rhondda Cynon Taf 031B,Investigation complete; no suspect identified
a4358833626b749851fa989915fd57de89dab49934b25feed924855e8255aa10,2012-04,South Wales Police,South Wales Police,-3.421076,51.637311,On or near HEOL Y TWYN,W01001280,Rhondda Cynon Taf 017E,Investigation complete; no suspect identified
ede43b6b0bd13e3eb42c3afa739da56ed906a35ea46db17e12fa34b163ed8a3a,2012-04,South Wales Police,South Wales Police,-3.366683,51.724683,On or near HIGH STREET,W01001314,Merthyr Tydfil 005A,Investigation complete; no suspect identified
e1fcf4f3a01cbca86a874f2b3f430ca1eea734f71b4a660abe76ae6e3db7a472,2012-04,South Wales Police,South Wales Police,-3.214518,51.483442,On or near TURNER ROAD,W01001709,Cardiff 040A,Investigation complete; no suspect identified
7c151e63d9f76776ca78d29906c71c95bad414e0207bb18e0e0e0eb2fffec22d,2012-04,South Wales Police,South Wales Police,-3.189932,51.480592,On or near RAWDEN PLACE,W01001862,Cardiff 042D,Investigation complete; no suspect identified
10c3a5b2dab38cc7f33a829e37ae4e057019bdae9a75691c8def86eb8b981a83,2012-04,South Wales Police,South Wales Police,-3.224963,51.508313,On or near WINGFIELD ROAD,W01001891,Cardiff 020C,Investigation complete; no suspect identified
fab400e45c62d8570f5309da7068b8f392c81df5efb08b787166f53584f54adf,2012-04,South Wales Police,South Wales Police,-3.456329,51.720477,On or near MOUNT PLEASANT STREET,W01001153,Rhondda Cynon Taf 002C,Investigation complete; no suspect identified
2753866d45d2888a32d1a02f90ed65af69bb6bfe7a51904982c2cb92bfd115b3,2012-04,South Wales Police,South Wales Police,-3.500693,51.527175,On or near BRYN POBYDD,W01001040,Bridgend 009F,Investigation complete; no suspect identified
ce868e7f2c19ed8d90f5855af62cefeca977fa7a4162b5c2a9318dde21fa1e9b,2012-04,South Wales Police,South Wales Police,-3.243301,51.527687,On or near Pedestrian Subway,W01001893,Cardiff 010B,Investigation complete; no suspect identified
2629ee72c548238a6e99055871ebc570567d2622f32a8993c4da2a76dcd91d4a,2012-04,South Wales Police,South Wales Police,-3.116558,51.511724,On or near HARRIS AVENUE,W01001867,Cardiff 016B,Investigation complete; no suspect identified
ed8fcb89cdff85d62b84a691040ff2c9aacd53344a392936af60b8ad575d4256,2012-04,South Wales Police,South Wales Police,-3.360547,51.666398,On or near VAUGHAN TERRACE,W01001210,Rhondda Cynon Taf 008B,Suspect charged
ed100ba9d022c7d900353f77d65fcfc9d73408d27d863d8cfb6e6fc179b2b6fa,2012-04,South Wales Police,South Wales Police,-3.155450,51.478626,On or near MOORS LANE,W01001874,Cardiff 038D,Suspect charged
