Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
0ce2bf687074e8630f0357a278a15b7edf60a7c1097aa9964f43c7176fc29af5,2014-10,South Wales Police,South Wales Police,,,No location,,,Offender given suspended prison sentence
589ddf9a83d95d15dcc7565b04630f6bcb3ed58a9a65a02dae69466151866b1b,2014-10,South Wales Police,South Wales Police,-3.943736,51.616547,On or near Supermarket,W01001957,Swansea 025G,Offender fined
df86773aa1c6bf2d9690f7a2733bc32f25c1fc41fc250aea690a19dbcd817821,2014-10,South Wales Police,South Wales Police,-3.178197,51.494603,On or near FANNY STREET,W01001720,Cardiff 028C,Offender given community sentence
2eecea9ce039d7b9685232b90a342a93fe3e8fbc7835f398098a2c65cb4eaec4,2014-10,South Wales Police,South Wales Police,-3.390935,51.547627,On or near Hospital,W01001242,Rhondda Cynon Taf 030D,Court case unable to proceed
27b63c5c60620bb29e63dab521c93d3daa6d576c8141ec25a35c0e7a1b14cf84,2014-10,South Wales Police,South Wales Police,-3.248472,51.492761,On or near PINEHURST ROAD,W01001751,Cardiff 027D,Offender sent to prison
c1d2474d745f1b701b337efe98df118d7a2427480ada35529240826bd641fa97,2014-10,South Wales Police,South Wales Police,-3.237502,51.480217,On or near Supermarket,W01001707,Cardiff 041C,Offender sent to prison
619022b00d9ae005d9da75b277c5249d9dd5d9cfcae82d8a9436226efd7abf98,2014-10,South Wales Police,South Wales Police,-3.926062,51.644328,On or near Pedestrian Subway,W01000741,Swansea 014D,Offender given community sentence
d3409e030de30ee22c3fddcb16bf7f866ee6bd092ff4be475ae38adb6a909d69,2014-10,South Wales Police,South Wales Police,-3.382957,51.750757,On or near SUNNYBANK,W01001307,Merthyr Tydfil 004C,Court case unable to proceed
22ad747b38a6731c09f722080cd6b046dacdfc9972c8e075d99248acde41ff6a,2014-10,South Wales Police,South Wales Police,-3.256476,51.414490,On or near ABINGDON STREET,W01001069,The Vale of Glamorgan 012C,Offender given community sentence
d3409e030de30ee22c3fddcb16bf7f866ee6bd092ff4be475ae38adb6a909d69,2014-10,South Wales Police,South Wales Police,-3.382957,51.750757,On or near SUNNYBANK,W01001307,Merthyr Tydfil 004C,Court case unable to proceed
7e77100f2e2d8c7d7a5caab0006f875741ec27f5952a8286a056a7e26b7ba2ab,2014-10,South Wales Police,South Wales Police,-3.801382,51.658825,On or near RUGBY AVENUE,W01000935,Neath Port Talbot 008B,Offender fined
7d5e8c60b57d91fcaa28de28223e78ccee16c69c447162dc71488170045a65bb,2014-10,South Wales Police,South Wales Police,-3.706943,51.521405,On or near CAROLINE AVENUE,W01001000,Bridgend 010B,Offender sent to prison
e1b3f09aacd175b441caec0205d1cf452027b2338e2fe7710d8b416b46c56fbe,2014-10,South Wales Police,South Wales Police,-3.176026,51.480220,On or near Shopping Area,W01001941,Cardiff 032G,Offender sent to prison
113ceb2dc0b42fba3894acd3c241bcefa726c386300ad4ed7a2581fb0e3d10c1,2014-10,South Wales Police,South Wales Police,-3.962345,51.625688,On or near CARADOG PLACE,W01000867,Swansea 019F,Court case unable to proceed
fbb675241842889afa40e3fce83b38ab3aba28950b3919e3e02f07d9088c4256,2014-10,South Wales Police,South Wales Police,-3.801615,51.662508,On or near WATER STREET,W01000939,Neath Port Talbot 008D,Offender fined
157642603a1086110fb1b1b28b270cee7efbf7f69746fd4bc40385ceadb50d6e,2014-10,South Wales Police,South Wales Police,-3.806130,51.663347,On or near THE PARADE,W01000939,Neath Port Talbot 008D,Defendant found not guilty
70ed3018a845fda393b2bfacb1de6d4d4b7bbdce39a562d35148602b8c41d857,2014-10,South Wales Police,South Wales Police,-3.991768,51.650911,On or near Supermarket,W01000760,Swansea 013A,Offender fined
0107eb8a7d97bcb2dd0264ff59df3b604b1aef685b726f5c4748a58aa5899b73,2014-10,South Wales Police,South Wales Police,-3.260985,51.416851,On or near BOON CLOSE,W01001081,The Vale of Glamorgan 007A,Offender sent to prison
8a15a00230157f50e77dfe81d9ae6f1b88bc6cea387c8555033206c5d6476fea,2014-10,South Wales Police,South Wales Police,-3.165561,51.495062,On or near WELLFIELD ROAD,W01001831,Cardiff 030A,Offender sent to prison
a83dbb5c6b9ec5df6224d66b62248b205e429f5d29fc294cebfe8e966a829338,2014-10,South Wales Police,South Wales Police,-3.534431,51.674631,On or near DUMFRIES STREET,W01001265,Rhondda Cynon Taf 007A,Offender given community sentence
de7fba0b6583cdc1529b3adc9820394e776273569c39f498f116a6ddabfa29da,2014-10,South Wales Police,South Wales Police,-3.184120,51.463027,On or near EARL STREET,W01001762,Cardiff 046D,Offender given community sentence
282d8d42f13da9cf350abf524662fbec667ddbda44d31ccb6383415b54049759,2014-10,South Wales Police,South Wales Police,-3.947758,51.622101,On or near WILLOWS PLACE,W01000745,Swansea 025B,Offender sent to prison
157a6a1ba2034bcc3a1c9111381cbadc937bf46a61f29a620b07d87ea2009c48,2014-10,South Wales Police,South Wales Police,-3.665698,51.614384,On or near HEOL TY GWYN,W01000995,Bridgend 001E,Court case unable to proceed
b9f6b05ed2a7efcaf1b61a81c92cab97ed1393204568a52596073e7c8fa82ede,2014-10,South Wales Police,South Wales Police,-3.953497,51.617149,On or near STRYD RHYDYCHEN,W01000745,Swansea 025B,Offender sent to prison
c4332687af7fb9fc31662c0a20d86b7f390f44856db5198f89ce9df71b6c7a96,2014-10,South Wales Police,South Wales Police,-3.177284,51.478742,On or near Shopping Area,W01001941,Cardiff 032G,Court case unable to proceed
0ec69bd7e045a17ba78db4b324ee0ba3fd993b1d4b9bd880ff70dfdee9fdd265,2014-10,South Wales Police,South Wales Police,-3.806272,51.587999,On or near ELFED AVENUE,W01000959,Neath Port Talbot 017E,Offender given suspended prison sentence
32dd109c4dff0fd4b7a483b29fad9d9b7547c8f2aa9903a7bc4243abbb3a1756,2014-10,South Wales Police,South Wales Police,-3.458080,51.625465,On or near Bus/Coach Station,W01001247,Rhondda Cynon Taf 016C,Offender fined
1d93a2b705f86b98ceb39fe0e84b4767aab8dcb04f1c062d90809dfdc3e78b66,2014-10,South Wales Police,South Wales Police,-3.904663,51.647933,On or near COLWYN AVENUE,W01000741,Swansea 014D,Court case unable to proceed
7bb9011f68cb7adbe2ff1bbad00298047606fa3b4d729a973c1febf57c0f1c61,2014-10,South Wales Police,South Wales Police,-3.175166,51.483169,On or near Nightclub,W01001939,Cardiff 032F,Offender given conditional discharge
94d23d03583a0b69537ed1c0aebc2892433923aad793051983a2b280e6397e7e,2014-10,South Wales Police,South Wales Police,-4.064402,51.662830,On or near BEILI GLAS,W01000802,Swansea 007D,Offender fined
364a0e812553b94ed64df2e75416273fbe49c2cb3b1ba0b8305852b4ac935ff8,2014-10,South Wales Police,South Wales Police,-3.477518,51.718081,On or near JAMES STREET,W01001154,Rhondda Cynon Taf 003D,Defendant found not guilty
60d55aa9af0199bc402e4a1c8862d293cbde07849fad9da41f3aa04790645c45,2014-10,South Wales Police,South Wales Police,-3.824698,51.639986,On or near GLANYMOR STREET,W01000896,Neath Port Talbot 013C,Court case unable to proceed
d7a0594d8f170ec55dbf872ed134cfb70d9e2550705ab56f95892f4f4e63c253,2014-10,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Offender otherwise dealt with
b1cc9eda0bca975022f4d36a63de95b640c289ec50a4c4af7061e952df687a6c,2014-10,South Wales Police,South Wales Police,-3.215870,51.485532,On or near VICTORIA AVENUE,W01001717,Cardiff 035D,Defendant found not guilty
f911dbe98ce6da1169b2d2c2ce1b7a724278ea7246861f1f758fcce07047a665,2014-10,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Offender given community sentence
19dc6f1869fb66efa2705d99558fdd875633f6dc1952a16fca9e9bd4b2944ebe,2014-10,South Wales Police,South Wales Police,-3.341939,51.597438,On or near MADOC STREET,W01001183,Rhondda Cynon Taf 021B,Offender given conditional discharge
25552f04982167f007cf114a8a3794e2a19e2c60e96377cfafc61b8c27e6381e,2014-10,South Wales Police,South Wales Police,-3.955617,51.649963,On or near PENMYNYDD ROAD,W01000833,Swansea 011C,Offender given conditional discharge
29f7e784ec7418626f4cb0916b291accce85a2274c335d6efd4297fd793dfd8f,2014-10,South Wales Police,South Wales Police,-3.154149,51.491551,On or near NEWPORT ROAD,W01001825,Cardiff 029D,Defendant found not guilty
56516f26a97306b0185aac7fcacd87a9e66529b3c7cadc62ed2601545d0e9777,2014-10,South Wales Police,South Wales Police,-3.925578,51.673499,On or near LLYS GWERNEN,W01000810,Swansea 003D,Defendant found not guilty
c3078fb15d9659de1edf4b96ec6588e25625631bb21b1a5fd7b5f5e1b9a0b292,2014-10,South Wales Police,South Wales Police,-3.950500,51.622028,On or near HEATHFIELD,W01000745,Swansea 025B,Defendant found not guilty
97139834cb7fc355266f28edfa8ab06ba505f382dff0d1bfd169a2f74a95e2e6,2014-10,South Wales Police,South Wales Police,-3.173256,51.480598,On or near HEOL SIARL,W01001939,Cardiff 032F,Offender given community sentence
08bd972e87825a326ce17b1cde19149ed92afae18c5458abb39a84d11341a0b0,2014-10,South Wales Police,South Wales Police,-3.574216,51.502139,On or near SOUTH PLACE,W01001035,Bridgend 014E,Offender fined
0f855b319fb4ebe30f85da3136791bb380038d0ffbbeb66e190b4bcbd2f46266,2014-10,South Wales Police,South Wales Police,-3.170302,51.515372,On or near CELYN AVENUE,W01001732,Cardiff 019A,Offender given community sentence
0ce2bf687074e8630f0357a278a15b7edf60a7c1097aa9964f43c7176fc29af5,2014-10,South Wales Police,South Wales Police,,,No location,,,Offender given suspended prison sentence
0186d62aec2143f040313b4d808ac47183d8539d11b5d8565de3861b9d1e3ef6,2014-10,South Wales Police,South Wales Police,-3.243947,51.494778,On or near FERRIER AVENUE,W01001748,Cardiff 027B,Offender given community sentence
d0e51f0cd512dbf3b511f70695f66efc5c4a5afc50ee9f2e43822a1f1981104f,2014-10,South Wales Police,South Wales Police,-3.933669,51.663438,On or near LON GWENDRAETH,W01000811,Swansea 008B,Offender fined
899bd7cc761703280476bfce61210490d2c3a8df8b8cc34d38f68ed2244d13bc,2014-10,South Wales Police,South Wales Police,-3.147175,51.512085,On or near Sports/Recreation Area,W01001811,Cardiff 009A,Defendant found not guilty
b8faa8add87923e09a0812a1cd1b534a624e69372e101cbb9cadc6a5bc383f2b,2014-10,South Wales Police,South Wales Police,-3.943332,51.618244,On or near Shopping Area,W01001955,Swansea 025F,Offender sent to prison
57ec0e8062aafd67afb18c9053f624f236200b9852cab51ade3848d7fde8bd15,2014-10,South Wales Police,South Wales Police,-3.592308,51.509862,On or near GLAN NANT ROAD,W01001026,Bridgend 012D,Offender given conditional discharge
