Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
ed6ceea7aa5fa842eabaa31150799f4f0ae7bc74bf55b3dca9b68b4b82537bc9,2013-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
1a3d25a7d3c621fba101693221d5e6f70f30d8b2f3a28695adbee8f298b6c34e,2013-08,South Wales Police,South Wales Police,,,No location,,,Offender given a caution
59ecbe965b56265dc58f3b518457f318d0e2a1ba7b8d2fcd48c70c0b7f109b61,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
ead016e48d7b5d58d4c1bac6f1412b348e1556ef7d8518a48906232c0472c1bc,2013-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
877e3ffc1884cb700b554075a18c01b614adf280c18114dd7bed7394b63eed64,2013-08,South Wales Police,South Wales Police,,,No location,,,Offender given a caution
fb3240afb5e76dfd7e923241e807a471f8bf7ff156842ba4c214b2e60311256f,2013-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
59ecbe965b56265dc58f3b518457f318d0e2a1ba7b8d2fcd48c70c0b7f109b61,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
c3b05b12e67403e7ec299fecacc147aacc16328ce03fb94ba73dc1b9d48fb857,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
6075777118bdbc5349d0cc9595af78c2cae56580f0b30c294b75fa4fc090f09e,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
cb66fe08936025ee02cb00f1691aecbecb46730474fcbabee51f4eb87927761c,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
ee1cae3f6dd374b35aae6314c756e0dc23cb9f35a58ac3483756dbd2b95ce58d,2013-08,South Wales Police,South Wales Police,,,No location,,,Local resolution
3caa1b36890d4166cccbbc77332ebf4a5317ac3f8b5d1ba42fe1ccefa160f48d,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
3abd520a48a8c4130c45dda4040feb7c8635c6b3f097280e30702ccd0f67fb9f,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
bf40ce3a6680d2bef8639f50df32dd62f5ae44ad726c747ca149c439083edb86,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
620bc742ea79085ee059831fea8ee901c2164e3ceb6e1ef3a2d99005affa8022,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
1946b7f27a29668c1daf0367a6fcc6ed018ec5187bd6a0e1f429d9396b1fd438,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
2690269528472a95cea7462f1d4d2b0060605754f52c0cb450325a235e0879df,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
e47f25603253130e2e12dddadd6bbb3fa76d106b71d12afc7f10778f11e16a2b,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
0f77ca169e699cd1b1ccd12d34522a887c1ad9d3583c90cb7cf3e0bd45e465b7,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
f87bc4ec9fce9c2c6acee1715a3c39c1fece79240fc46b6216c842f09e8a759c,2013-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
