Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
33f7548e90762686d04bbb0f93827d70db19ede9b9cb5b895289572bf156a773,2013-09,South Wales Police,South Wales Police,-3.341982,51.599883,On or near Parking Area,W01001182,Rhondda Cynon Taf 021A,Suspect charged
df9d7b9a522bba228929e189d6f3621b92841ae19e1587d5429031ede2d86d9b,2013-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
df43904fb9da394e2edfea42dc241dc822769460128efa87443a07e66c13f23e,2013-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
02b44dec2ba02d47da26b18a6b1c28b9c5ea32f584f15a710fe04550337705ac,2013-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
80bbd88ec468016d3898b7f30ddd8c5d08206b59068af865d6b0ee793a1c858a,2013-09,South Wales Police,South Wales Police,-3.250273,51.472753,On or near PYLE ROAD,W01001708,Cardiff 045D,Suspect charged
259d94af7f206b9e718110a91b2c3f58eb68edc1ee39d9c44f245320ca414846,2013-09,South Wales Police,South Wales Police,-3.252207,51.412422,On or near MOXON STREET,W01001070,The Vale of Glamorgan 009C,Investigation complete; no suspect identified
6f38a7fea2a9535d5ad7d9dc3d4904983a5eebfb347d4f9ecb281875b81ab027,2013-09,South Wales Police,South Wales Police,,,No location,,,Suspect charged
5332e9626b6fc9c2468a02d428e83d0eb8933959e5ab26e54deb85493e93eb2f,2013-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
1c347024c5b5344b114e0517177adecd2dbb5683ec49ba6b7cfb0d705494770f,2013-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
7074cf9b6aa762601c28277a96b364bf3b23c81f6ca6036f59e91a73eb123d21,2013-09,South Wales Police,South Wales Police,-3.362647,51.667974,On or near HARRIS VIEW,W01001210,Rhondda Cynon Taf 008B,Investigation complete; no suspect identified
