Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
1dcc4862a845e29d005149d8797132bae30c3b9fc854f329920f688d8328709c,2013-01,South Wales Police,South Wales Police,-3.335807,51.608415,On or near CENTRAL SQUARE,W01001258,Rhondda Cynon Taf 019E,Investigation complete; no suspect identified
739b6f083574c8772ff2faaee8badd7b535e16fed485a414737862cb74210764,2013-01,South Wales Police,South Wales Police,-3.184333,51.471810,On or near DINAS PLACE,W01001765,Cardiff 044B,Investigation complete; no suspect identified
604772ecc1592dd021b9fb5e89ab3f4dd29152fa1f65872c3b61c971b33bb28a,2013-01,South Wales Police,South Wales Police,-3.942443,51.641415,On or near PENTRE-TREHARNE ROAD,W01000789,Swansea 016E,Investigation complete; no suspect identified
930146ea6b47e9d57aac57e8b7de106d5962fe749593ed68bed899e9de269ccc,2013-01,South Wales Police,South Wales Police,-3.148793,51.477307,On or near PORTMANMOOR ROAD,W01001873,Cardiff 038C,Investigation complete; no suspect identified
dd9eed6357cb6143485009bdedef03232f3092afbd45987d6e492875a167c7ca,2013-01,South Wales Police,South Wales Police,-3.942443,51.641415,On or near PENTRE-TREHARNE ROAD,W01000789,Swansea 016E,Suspect charged
803d1ca9295b41fd398dfe0086f2cf3220394b3a3e1a08e1b41ba8232ffa01a3,2013-01,South Wales Police,South Wales Police,,,No location,,,Offender given a caution
bdade974fff770c4b3fa429d66e7a7030a0a22e8283db96ccb524cfbac90db89,2013-01,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
4f4fa0a2b5b653e9fa1b1d8baefa8d2aa90ee0f29ca2ad3d77611869f3b9dd78,2013-01,South Wales Police,South Wales Police,-3.710629,51.487055,On or near FULMAR ROAD,W01001032,Bridgend 018B,Investigation complete; no suspect identified
6d586d983eca84a099fc63132b657d5d1f209759d9aeb65f6e224c93fe8f7eaa,2013-01,South Wales Police,South Wales Police,-3.195927,51.477438,On or near NINIAN PARK ROAD,W01001857,Cardiff 042C,Investigation complete; no suspect identified
2bcf738da5b6c3229f9614f4198f101bdf12c35ead80c1bd7d066981d85738e2,2013-01,South Wales Police,South Wales Police,-3.575861,51.509320,On or near A4061,W01001021,Bridgend 014A,Suspect charged
e682de49d6dbefaf2da27c548df3708c2a36483d65e576228133c4993ade5293,2013-01,South Wales Police,South Wales Police,-3.421726,51.603557,On or near NANT GWYN,W01001173,Rhondda Cynon Taf 020B,Investigation complete; no suspect identified
4529f8a40a79c9ed60e14a1b027ecfff84d91647fcd4c2366e879802b4b10315,2013-01,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
7edc77e11a8aafde8a70065162c18571114a160cf600e46e0e99254b44bf8157,2013-01,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
90c577c2d90ad61afa75c606438fc4c09280b9451004e40d5a4240805f1dd67c,2013-01,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
f8800c958855ce16719b539410a1d2a19b338f805f43e19f8713c5dfef1ea7b4,2013-01,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
444e0a21b20e0f0d9e58aaac569345dc88b46d28e9785bd0779eb6c69b7d2d1d,2013-01,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
3be9725dde5a85bf0b5f16259ef1c20725a28572057c8dddf976fbaff45e485b,2013-01,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
91334a6fb1d249bd1fc65657c345eec924a87f151da690b137902865fafa7d06,2013-01,South Wales Police,South Wales Police,-3.952172,51.615876,On or near RICHARDSON ROAD,W01000745,Swansea 025B,Investigation complete; no suspect identified
72cd984ca1a959e9f37532e7bb74d297315db8098bc67a319159f4ac355de1ba,2013-01,South Wales Police,South Wales Police,-3.895609,51.699416,On or near GELLIONNEN CLOSE,W01000754,Swansea 002E,Investigation complete; no suspect identified
c3615b38ea01ee6fec9604ff4caa7d5c877a2f08c4ce5509a2483b037d3f2ed7,2013-01,South Wales Police,South Wales Police,-3.978934,51.625410,On or near LON GER-Y-COED,W01000868,Swansea 024B,Investigation complete; no suspect identified
08dc57efdcd4cf5463e9e6e6e1ea2b9d6951a7915a728a5941b12e6a173aafef,2013-01,South Wales Police,South Wales Police,-3.699584,51.525460,On or near AFON FACH,W01001002,Bridgend 010D,Investigation complete; no suspect identified
4af62f53c7768d4b80be4f81976ba6a955fbb6143d5a4a350c4497ec40c74260,2013-01,South Wales Police,South Wales Police,-3.593819,51.546557,On or near HILL CLOSE,W01001058,Bridgend 006C,Investigation complete; no suspect identified
73f455371daa8d82baa6eaa4dca741423e63e03dc8b148e7c7d4ee2cc3910df4,2013-01,South Wales Police,South Wales Police,-3.187682,51.431654,On or near HAZEL ROAD,W01001131,The Vale of Glamorgan 008C,Investigation complete; no suspect identified
af1ece4cbf59ea8fec9331934ec7f233218ee95ac30cdbb72abb4666543c31f9,2013-01,South Wales Police,South Wales Police,-3.205226,51.479519,On or near WESTMORELAND STREET,W01001713,Cardiff 040E,Investigation complete; no suspect identified
c00382bfcbc8712504065e518d84b123478252e2b96f39502caa6bc58b69429d,2013-01,South Wales Police,South Wales Police,-3.147055,51.526815,On or near BRYNCYN,W01001816,Cardiff 009B,Investigation complete; no suspect identified
4e165c22d6930a4a8ad20d6ec89b3bb2b9a425dd315abd89afbf6fa1b400db44,2013-01,South Wales Police,South Wales Police,-3.941668,51.617508,On or near Parking Area,W01001955,Swansea 025F,Investigation complete; no suspect identified
03a70ea72fecad6df068876ce128cee400d6143d4fd32103dcb73c5785f6bc51,2013-01,South Wales Police,South Wales Police,-3.941098,51.633928,On or near ODO STREET,W01000790,Swansea 016F,Investigation complete; no suspect identified
88328d5d347f2329b1458f636793dfb170cbebf8a3b17ae91962ae9427c15c9c,2013-01,South Wales Police,South Wales Police,-3.940589,51.661957,On or near MAYTREE CLOSE,W01000817,Swansea 009A,Investigation complete; no suspect identified
bf0f2340bd61709f1d545945c7541ecab224f6aa8881a986979459ac4bea5934,2013-01,South Wales Police,South Wales Police,-3.866776,51.738257,On or near A474,W01000946,Neath Port Talbot 004B,Investigation complete; no suspect identified
f19844a61df878fc9c840519bb0b7075b5e4090191e7839aa6bfc14151e74c6a,2013-01,South Wales Police,South Wales Police,-3.678832,51.484088,On or near PINE CLOSE,W01001030,Bridgend 019B,Investigation complete; no suspect identified
f8c535dbc2d74d8dde074c9da7ad21c1ec8a40d637b3fc7d53edbdcada117f00,2013-01,South Wales Police,South Wales Police,-3.570305,51.507003,On or near PEN-Y-BANC,W01001035,Bridgend 014E,Investigation complete; no suspect identified
fac05ed3e9fca82aeb71a284baf6bc7937d197f6606fa6425aa1ca6de09c0e45,2013-01,South Wales Police,South Wales Police,-3.706107,51.478596,On or near GORDON ROAD,W01001046,Bridgend 018C,Investigation complete; no suspect identified
6fa7f6feeb29b53a8b37ba066f26be012528e3d37733f7bafcdaa7cd87353ae2,2013-01,South Wales Police,South Wales Police,-3.476063,51.403378,On or near HEOL-Y-COED,W01001107,The Vale of Glamorgan 011B,Investigation complete; no suspect identified
6310c63088a2dcf55b9222131a10e925e2189b249ac3e97fcf3d1298970d6ad4,2013-01,South Wales Police,South Wales Police,-3.374693,51.676574,On or near CONSORT STREET,W01001211,Rhondda Cynon Taf 008C,Investigation complete; no suspect identified
7b9a5d3264da417535c4baa95c521a3a31c0b18994d67bf41fae52ab6b4f058c,2013-01,South Wales Police,South Wales Police,-3.233618,51.482487,On or near BAYLIS COURT,W01001706,Cardiff 041B,Investigation complete; no suspect identified
401c421ceb186a2cc6756d54315a3cbdf30ac07c9ded52986d7b6cb7bbda8eb9,2013-01,South Wales Police,South Wales Police,-3.236404,51.512024,On or near GWAUN CLOSE,W01001888,Cardiff 010A,Investigation complete; no suspect identified
283271a8f47742101ea5270c3c1e5e6005d7516ea84b89410cb630b132019d5e,2013-01,South Wales Police,South Wales Police,-3.260312,51.406500,On or near LOWER MOREL STREET,W01001911,The Vale of Glamorgan 012H,Investigation complete; no suspect identified
4e36877d900a84135c1be4ef536dcab6cec869f6a17e6217dbd7b3fbef5e2cb1,2013-01,South Wales Police,South Wales Police,-3.434497,51.572136,On or near PANT-Y-SEREN,W01001917,Rhondda Cynon Taf 023G,Investigation complete; no suspect identified
14f5f5fd8c019308b2d41e7401b1febdc5c77311e9cac15ddd535d7b10ce54f4,2013-01,South Wales Police,South Wales Police,-3.941046,51.626636,On or near POWELL STREET,W01001955,Swansea 025F,Investigation complete; no suspect identified
39d0c2ef4c2261633fe068710bd42a23d00d5eca425686d8c8b4fefae10dc5cd,2013-01,South Wales Police,South Wales Police,-3.944244,51.665934,On or near YSTWYTH PLACE,W01000817,Swansea 009A,Investigation complete; no suspect identified
29f7d910d9555b75322a5796d2a99cf2b40e494a3453f93b6ed55c31442447d4,2013-01,South Wales Police,South Wales Police,-3.823423,51.627668,On or near M4,W01000897,Neath Port Talbot 013D,Investigation complete; no suspect identified
e2b88c62dff3c1ea655bb4dd86b1a3641683b530e4587f8db6ba6fb691709fd7,2013-01,South Wales Police,South Wales Police,-3.577914,51.549532,On or near ANEURIN BEVAN AVENUE,W01000986,Bridgend 007A,Investigation complete; no suspect identified
6004905585e2a499e80f27fe8189f14c7e2186d722645b9d1f4dacabe398e955,2013-01,South Wales Police,South Wales Police,-3.344411,51.598030,On or near ALBERT ROAD,W01001182,Rhondda Cynon Taf 021A,Investigation complete; no suspect identified
a4d11048f98bfbe9a9c56cacd366eeaade7621cd805ceab815c2e456099eee94,2013-01,South Wales Police,South Wales Police,-3.377701,51.683255,On or near Parking Area,W01001204,Rhondda Cynon Taf 006A,Investigation complete; no suspect identified
24633e5d6cf35bbde70d866bcfb186144c0b4aad4ff6cefbc9da5312a67a5786,2013-01,South Wales Police,South Wales Police,-3.399281,51.685518,On or near Pedestrian Subway,W01001207,Rhondda Cynon Taf 006D,Investigation complete; no suspect identified
cbbbb143363f04ebaec26787dc3944b9add7f5127912dd26d7c686bfed300f53,2013-01,South Wales Police,South Wales Police,-3.335156,51.767171,On or near Supermarket,W01001295,Merthyr Tydfil 002A,Investigation complete; no suspect identified
fbed9fec0b8a412ae4b029658dbad29441efe4aad7650c01ba769ee8d0be0b45,2013-01,South Wales Police,South Wales Police,-3.189751,51.501851,On or near Supermarket,W01001755,Cardiff 025A,Investigation complete; no suspect identified
874eaf7631ee3e60fa739b4db7cf7288eccb1e34dc36c8a5f3c1464b662750d3,2013-01,South Wales Police,South Wales Police,-3.189420,51.543909,On or near ALWEN DRIVE,W01001793,Cardiff 002A,Investigation complete; no suspect identified
