Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
,2012-06,South Wales Police,South Wales Police,-3.213474,51.792237,On or near Pen-Y-Dre,W01001438,Blaenau Gwent 004A,Anti-social behaviour,,
,2012-06,South Wales Police,South Wales Police,-3.216250,51.779009,On or near Shopping Area,W01001457,Blaenau Gwent 004D,Anti-social behaviour,,
,2012-06,South Wales Police,South Wales Police,-3.658828,51.634723,On or near Tudor Estate,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-06,South Wales Police,South Wales Police,-3.658828,51.634723,On or near Tudor Estate,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-06,South Wales Police,South Wales Police,-3.658828,51.634723,On or near Tudor Estate,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-06,South Wales Police,South Wales Police,-3.658223,51.639129,On or near Hartshorn Terrace,W01000991,Bridgend 001A,Anti-social behaviour,,
,2012-06,South Wales Police,South Wales Police,-3.658828,51.634723,On or near Tudor Estate,W01000991,Bridgend 001A,Anti-social behaviour,,
7c9a55c8bdf52dfd904ad021a8259f561fa0f5b72eae3e6b8b3017269a75873f,2012-06,South Wales Police,South Wales Police,-3.649808,51.638618,On or near North Street,W01000991,Bridgend 001A,Burglary,Under investigation,
8c3d720d26257175f39509af1008aa21a1f078c5090609e14301ee98cba3f94f,2012-06,South Wales Police,South Wales Police,-3.658966,51.633363,On or near Dyffryn Road,W01000991,Bridgend 001A,Other theft,Investigation complete; no suspect identified,
1db7ddd82da75f4360487831c0a5babd1e910765314349d323f48de6e68cc2e7,2012-06,South Wales Police,South Wales Police,-3.649808,51.638618,On or near North Street,W01000991,Bridgend 001A,Public disorder and weapons,Offender given community sentence,
0c59217331dfaff745e0c4a96529259e752f37e8395878da19773a276ab8d048,2012-06,South Wales Police,South Wales Police,-3.649808,51.638618,On or near North Street,W01000991,Bridgend 001A,Shoplifting,Under investigation,
