Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
5d6aac0ab37ab22dcf445f2d0199ec71a5fcf89c97bb4d59b21e9c5b3a0c1706,2014-12,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
c0e6460756e284eff0ba0cbb05158b869c449eaa35657ef279c0a15c561ef535,2014-12,South Wales Police,South Wales Police,,,No location,,,Suspect charged
efdf9308dd710e7c0387058b3f6664e523564c2b39b317ef0663303da0e23a01,2014-12,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
2ce201e60e29783f41e299dfa74e70d54e8e38dfae4a58c64745eddb6b0a96cc,2014-12,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
7f41ddbdcc7fc2224a2fad31a1bfd916b42c2f168f1d754368dfd72e1dbf8452,2014-12,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
f3a090b475105158dee06741f71ec2896aea0988568c2d93091fce4efbc1aed0,2014-12,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
3ad7ef31c4fa0ff723426df56b2926bb92ebced0f350a7c4c8f46902c9e02cee,2014-12,South Wales Police,South Wales Police,,,No location,,,Suspect charged
99c7cb2435cad19afd22ba07a660a1b83e67bfa1dc7d5a2f4f152a12dc13d2bf,2014-12,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
bcfe79343d0e8684f6ce7e178fd7effdf7db9be6d4ddc38d63ff629e54676964,2014-12,South Wales Police,South Wales Police,,,No location,,,Suspect charged
dda632171a186e40f30700fba33a6be80f3bd2f632bf8bbbc3fabd2182f14f8d,2014-12,South Wales Police,South Wales Police,,,No location,,,Suspect charged
cb9619c5f021db76fb473415790aef419c82446d28dc0a355cde1ab7a3b1744b,2014-12,South Wales Police,South Wales Police,,,No location,,,Suspect charged
8145fce1995bf4c3e270de4989a571bb223ba6ca9944e9dc03fcbf18efc2c72a,2014-12,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
286f97dc21a21a2270a447dffbc02ab47058bf5eb326a717b2fcf1653b7061e9,2014-12,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
55214bdcfa528d67a64eb4706fa43575eb285a9ea5f16bf8f3a5cc0b2bc5c43e,2014-12,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
c581ffe8540c7b371381ecb7f087ed68e0139da5d44e25e446e0e9945bcd8ad9,2014-12,South Wales Police,South Wales Police,,,No location,,,Suspect charged
4b309aca49fb04b042e52d9e99272a5252be1762e967b546c56913072b414996,2014-12,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
1a328a5e1f872d956b4e219297c7f30490a13af5aa96e457e34d49ee02a8477d,2014-12,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
cd34c9e78281cff0f8d4bfc7d82c6e8fc829063d9987a98881e5ac7f79718095,2014-12,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
f1952d90303cffbc7ec2b65edc2f11756572ba9985e3888bfe233dfadf290cbd,2014-12,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
4176b350f7f3b750e88d612091f366a8ce2e997477a2cda040936ea655eb77b8,2014-12,South Wales Police,South Wales Police,,,No location,,,Suspect charged as part of another case
ef40106587d53cd9b9e8623281bb31a1cca5f3630ac385643d6114df0d37b03d,2014-12,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
015eac811ef1fc196547d25868a85891dde52db0ad786af8b13960effe011944,2014-12,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
2e19c249e2f0f7204a27576262080a9383601adbd12dd28dd37939ef48b3f57e,2014-12,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
