Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
7ddeaa14b85de4614c2a8a65ebfc7420f2915c73052ce20ea294279421bdd0d8,2014-09,South Wales Police,South Wales Police,,,No location,,,Offender given community sentence
7ddeaa14b85de4614c2a8a65ebfc7420f2915c73052ce20ea294279421bdd0d8,2014-09,South Wales Police,South Wales Police,,,No location,,,Offender given community sentence
062090fa3ee2f5b6c6cc211a21642c68cf5c27ae6c40d3dd9af08936d52427af,2014-09,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
ac15c96ade661516945447dfa65e013e15750561a5efc3f7c06e67e39de75695,2014-09,South Wales Police,South Wales Police,,,No location,,,Suspect charged
661e42b90752c6b07543918e94d5fcc9be5f75e69516c0c33fb9a53a6f85f44c,2014-09,South Wales Police,South Wales Police,,,No location,,,Suspect charged
c4968312c949ff79beb5446737ccf0b198b80f1037b1efd9488ca799b6fd05df,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
4fc98c0e760c2625526d27f6bfb738f7385bb9823a4dbedc939abcf7de7996a7,2014-09,South Wales Police,South Wales Police,,,No location,,,Suspect charged
100b98b528cf468d7d662c19673c7bea241bdcef5e742fd276cb9c2d41078417,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
a792e13b32c979f88083562334c623f907f96784028d180c10a7602b65d30b51,2014-09,South Wales Police,South Wales Police,,,No location,,,Suspect charged
349d2b43a6e5c5e8662bb9e4127a990b012ad7c149ae8135e38712520a7bb99c,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
cd2800ae38a729aaa0e14c565fafe61c35d4640c69b3526e6c5755afc6d78dc6,2014-09,South Wales Police,South Wales Police,,,No location,,,Suspect charged
e20000678a3fbf6b17490fa9888ef657a70f4769fe0bedced72dabc7a831bee4,2014-09,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
ef752cd50a38407c94396190b258c7d90318ab545f2a9dd7d2d50f74d394162f,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
60159f2ceb378219037ed50ee43ffebf025d2ff28000470930e4a010645ed1ca,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
348dc483786467d69f7f43cd389a09a340658049dd8f234d3850c4f8b3ce45ec,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
b0298d91fb238028025b04c39e3fd6fce9102e36ab7484c73ce9cfb84e3c897c,2014-09,South Wales Police,South Wales Police,,,No location,,,Suspect charged
4257b73b8f4e1770ce8c367619c842222f6a6e5c12f67bef6877ba1451c32a2c,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
be9f50d40f0505f5ed703c2f3fbf1e701735604081bdca5e6c1d592a8c5c8142,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
ae22b92e019af42f39c468cd932d17667c1c14257c1b7b7eea5bb7f02139f8c5,2014-09,South Wales Police,South Wales Police,,,No location,,,Suspect charged
26d762880dea83e4826133faa13758204545c0787fe0867c9d859ae8467ddcfd,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
9c0d502f2e64453072354349a9d8d54fa65231ce7bf485bc4be33aad9ea6be9d,2014-09,South Wales Police,South Wales Police,,,No location,,,Suspect charged
4256c47d1bbb09db684be37fc1102df11e7ba27767b60d40ac9eb8f6b6d3ff23,2014-09,South Wales Police,South Wales Police,,,No location,,,Suspect charged
356298bb9ca90f0d6331c4b899c2589c972fdbac7cd1a523a65f2d8ebdd36f47,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
e232f6ce6bd25c557ddbe9aea822bff13680546ba6205785f437f37669554837,2014-09,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
ef53cd9cb802db65adc69d58797892f8720676481d1fe8694bdb9e5396d111cd,2014-09,South Wales Police,South Wales Police,,,No location,,,Local resolution
6f4dbf6c4a2ae45e5e5b42b2026e0197cc88912440d751f29579fbce0e641952,2014-09,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
