Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
3b3d6f697a0ddcd13be7e8f7d4493bb04371c46f0942e5c46588e23bdca69f26,2014-03,South Wales Police,South Wales Police,-3.181072,51.446458,On or near ANCHOR ROAD,W01001126,The Vale of Glamorgan 005E,Investigation complete; no suspect identified
ebf06fee4fbb13d29e3b68636906e36a511918908e727cc02c7f755b0d0aa97d,2014-03,South Wales Police,South Wales Police,-3.575840,51.501614,On or near HEOLY PUM CLOCH,W01001035,Bridgend 014E,Investigation complete; no suspect identified
50fb93737079e2c63a862f92a963add44dc7c040240ea0e6f6e04449d2ca54e8,2014-03,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
d1fa39058884f5a16a88eab52bc2f9d641a4353f25f2cd317f60a895576dace0,2014-03,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
d094e506343f35f9b11fa77fc63492f9d32903479da4780a761e22504e3861ee,2014-03,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
4fbd846ecf820683f850420311acee0203317c55bdbdfc746903c40003f69e8c,2014-03,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
d24f7401b721f9ca19442563e400f40ca7205147d0db69f5b350d6699e4f2b7c,2014-03,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
9232db026a32c4c41fef9030b6c9b64b36686d4610111fbfdeefd412ac6cea6e,2014-03,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
4345276cb37b98621aecaa8abe3ad0db0a73049e303a8273a622ce0806a3ea7a,2014-03,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
70f91bf65dba6760a6890699007d64f8af4bdb1272999538d6ee7e53e49f2726,2014-03,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
caa11dd8e90384dec69b26fb59a7bed0dfb386b3b1916c53bb9e0523bc56e8ca,2014-03,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
