Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
a57d4237aa1f2bd77d32af25e662fdbaa618fde8d3612c328c34ab939e385cf7,2012-10,South Wales Police,South Wales Police,-3.931039,51.624715,On or near MORRIS LANE,W01000851,Swansea 021C,Suspect charged
c74084dbb272bd1c4da00c182dc32c95dfba06b6a0b3b1df78021b28cfa9c5a5,2012-10,South Wales Police,South Wales Police,-3.952946,51.615072,On or near BURROWS ROAD,W01000749,Swansea 026A,Suspect charged
f3b78160e1fb52020fc711c371a222c161c9d48b1a5320e53f4dfff7f2062756,2012-10,South Wales Police,South Wales Police,-3.409438,51.612895,On or near PORTH STREET,W01001232,Rhondda Cynon Taf 020D,Suspect charged
9b50a0b4c3b4df8a423741d3ab974d5e4628a943092dc3ddfb668d683b6c0501,2012-10,South Wales Police,South Wales Police,-3.154300,51.488394,On or near BROADWAY,W01001698,Cardiff 036E,Investigation complete; no suspect identified
e984663982075603bc24239e453d60fe94cca83af2adc1fe287c4794862d5b49,2012-10,South Wales Police,South Wales Police,-3.246174,51.479270,On or near VACHELL ROAD,W01001740,Cardiff 039D,Investigation complete; no suspect identified
632420fbf3f1776a8289ea16db21cdf5c8357c61da4b90f2c320cb6dad2651d2,2012-10,South Wales Police,South Wales Police,-3.479384,51.643497,On or near GELLI ROAD,W01001286,Rhondda Cynon Taf 014E,Investigation complete; no suspect identified
b5989615e993495a669582b2be1c9571213a64c842797fb18ee2eeb1a5a7c66b,2012-10,South Wales Police,South Wales Police,-3.504884,51.659385,On or near BROOK STREET,W01001270,Rhondda Cynon Taf 010B,Investigation complete; no suspect identified
04d181b9c0ccd2ace4b25ac0f253bce8e27c8b2f5ec085423b75acc8f988659c,2012-10,South Wales Police,South Wales Police,-3.362086,51.389400,On or near CELTIC WAY,W01001120,The Vale of Glamorgan 014D,Investigation complete; no suspect identified
db1f756befdd63f13237ac7e0a0a196e769e86d110938fa4b37ba63e439174ea,2012-10,South Wales Police,South Wales Police,-3.457864,51.625944,On or near BERW ROAD,W01001247,Rhondda Cynon Taf 016C,Investigation complete; no suspect identified
8d118f98927210ff9b60e2c8c2a2f442bec0ecf09b6d93d77015ddf2d06646c1,2012-10,South Wales Police,South Wales Police,-3.576503,51.504959,On or near Shopping Area,W01001021,Bridgend 014A,Investigation complete; no suspect identified
509c368fcaa379767fd4d3bde2e15b97cb8f9dcb2b4d8aee62b5708e80fc8f1b,2012-10,South Wales Police,South Wales Police,-3.488379,51.650271,On or near WESLEY PLACE,W01001215,Rhondda Cynon Taf 011C,Investigation complete; no suspect identified
e8d75043b74549ee778cd17c16f6d7a752113ae8d463c1db28b3d3e46236634e,2012-10,South Wales Police,South Wales Police,-3.815477,51.600904,On or near SOUTHDOWN ROAD,W01000962,Neath Port Talbot 016D,Investigation complete; no suspect identified
a4a3ee2c7f333da64cf23e430b4da5b1f42ff1c86a72b4e62426c3cc42717b3b,2012-10,South Wales Police,South Wales Police,-3.206449,51.472366,On or near Petrol Station,W01001711,Cardiff 040C,Offender given a caution
46275bb41fa2bfbbb7b3ccf0b7a710ba4a9772cf146d2da4163862384cf14b8d,2012-10,South Wales Police,South Wales Police,-3.430666,51.650899,On or near HIRWAIN PLACE,W01001276,Rhondda Cynon Taf 013D,Investigation complete; no suspect identified
986896cec9079c9ae16fc59b7fb5bb1b945495049fbfd93097fbeab6f97ff80f,2012-10,South Wales Police,South Wales Police,-3.940960,51.618868,On or near Parking Area,W01001955,Swansea 025F,Offender given a caution
6aa34f9c74b0904afe2922735f356d1fb79c884b3f49f6d624347908f5095c71,2012-10,South Wales Police,South Wales Police,-3.178178,51.479362,On or near WHARTON STREET,W01001941,Cardiff 032G,Offender given penalty notice
d4b113aa33b414070745e14d61df9c2988bd05ba3a903172e8344c17780002ea,2012-10,South Wales Police,South Wales Police,-3.694830,51.480881,On or near BUNGALOW AVENUE,W01001045,Bridgend 019D,Suspect charged
4fb6dbc147fb0cb09497a8a962670f8c3aa34f55447db144695697a1c966f6ab,2012-10,South Wales Police,South Wales Police,-3.125738,51.526338,On or near SHAW CLOSE,W01001808,Cardiff 007C,Investigation complete; no suspect identified
1b6609c2d9f309e14d6cf640981efd09dfd6cac581ebcc9f62089415d2dbe4e0,2012-10,South Wales Police,South Wales Police,-3.830382,51.667360,On or near HEOL ESGYN,W01000922,Neath Port Talbot 007C,Suspect charged
4a5bf70ab0458a58818ea8f48f4a4938e9026abf7ad915068e6fbee83f32708e,2012-10,South Wales Police,South Wales Police,-3.171123,51.469838,On or near LOUDOUN SQUARE,W01001699,Cardiff 049A,Offender given a caution
295a35efbfb67a25575e220564780decbb70802a1504ef21b18963ee6facdfaa,2012-10,South Wales Police,South Wales Police,-3.782987,51.596457,On or near Supermarket,W01000950,Neath Port Talbot 018B,Suspect charged
841011b0698519106b2f8210b608dc1f215719b966073d67c1ccfa06e66b0bb7,2012-10,South Wales Police,South Wales Police,-3.437805,51.579110,On or near NANT EIRIN,W01001255,Rhondda Cynon Taf 023E,Suspect charged
20d0602045adadbb8eec0c9419a1447d5626b5a5146459c8f2cb05c19a17f62c,2012-10,South Wales Police,South Wales Police,-3.542056,51.627890,On or near STATION ROAD,W01001024,Bridgend 003C,Offender given a caution
450ad4b7fe11e27a32a850ef67ad7c0735d4f2ef0584b6639fb60412c44b9e32,2012-10,South Wales Police,South Wales Police,-3.143564,51.522686,On or near BRYN CELYN,W01001811,Cardiff 009A,Investigation complete; no suspect identified
4b9977231f5c9acfb2d1fea87aab5cb97aaf5403a910d3801f77c8fb73fd0e36,2012-10,South Wales Police,South Wales Police,-3.385504,51.763945,On or near Hospital,W01001299,Merthyr Tydfil 008A,Investigation complete; no suspect identified
a0fcb67d49711520448168fb81db64b779111909d98128a4cfc68206a338f8c7,2012-10,South Wales Police,South Wales Police,-3.868285,51.708496,On or near PHEASANT ROAD,W01000971,Neath Port Talbot 004G,Investigation complete; no suspect identified
a2b8ba00d85ea8efebc7855d04942c97c6551fcc26472ebddc2c143f8391438e,2012-10,South Wales Police,South Wales Police,-3.558457,51.460437,On or near WICK ROAD,W01001128,The Vale of Glamorgan 001C,Investigation complete; no suspect identified
bee2c76cb7a0b4ccbd76151683a36c2005997c03710bd6d08c2930b03c1f802a,2012-10,South Wales Police,South Wales Police,-4.030612,51.717833,On or near GLYNTEG ROAD,W01000847,Swansea 001C,Investigation complete; no suspect identified
ab944bdddb820d94afbdf300e3518327883ed23ffcd7f5aca7a5c3aef7502cde,2012-10,South Wales Police,South Wales Police,-3.215105,51.526633,On or near GROES LON,W01001850,Cardiff 012C,Investigation complete; no suspect identified
d8c2af60917b31f25933e8fe8d5be94123bbc6fc2e44898b04b34235c834fb6b,2012-10,South Wales Police,South Wales Police,-3.146945,51.528749,On or near GLYN EIDDEW,W01001817,Cardiff 009C,Investigation complete; no suspect identified
dc006a2c71a79a273c8da60c2c79de41fdc8ad882c6fe19103cc99258da135e9,2012-10,South Wales Police,South Wales Police,-3.956907,51.624556,On or near NICANDER PARADE,W01000869,Swansea 024C,Investigation complete; no suspect identified
30b365c80c45d583270e40a82fc680e12843071d9347eb7e6b8f7f2ac44da948,2012-10,South Wales Police,South Wales Police,-3.792894,51.596890,On or near BLODWEN STREET,W01000884,Neath Port Talbot 017A,Investigation complete; no suspect identified
c732f5db138c3e7ad2667568eb42cb2f5868fa1d84e47a94e51d7beddcfc99c0,2012-10,South Wales Police,South Wales Police,-3.973459,51.617787,On or near SKETTY ROAD,W01000874,Swansea 024F,Investigation complete; no suspect identified
2ea8bbb5ac2dc8d225160130828d97c3b44324424f70029865a4f7946c9416b6,2012-10,South Wales Police,South Wales Police,-3.694977,51.531434,On or near FFORDD DDU,W01001049,Bridgend 008C,Investigation complete; no suspect identified
2a25ae368373571ec889e82786629c6d7896510483dd9356681b9bc31b10dd99,2012-10,South Wales Police,South Wales Police,-3.842485,51.659149,On or near OLD ROAD,W01000913,Neath Port Talbot 010B,Investigation complete; no suspect identified
1b0e1f935e7c923461f1b5985f453e6297222bbb0d5b1967e660bfe88fda6e7a,2012-10,South Wales Police,South Wales Police,-3.239800,51.483717,On or near MAUREEN AVENUE,W01001746,Cardiff 041D,Investigation complete; no suspect identified
93d30b76210db3acf0d4d993cfe6fe820a7a516266905867dcf27f863afdb5d1,2012-10,South Wales Police,South Wales Police,-3.442956,51.711065,On or near NITH STREET,W01001150,Rhondda Cynon Taf 003B,Investigation complete; no suspect identified
253cb98feb009e028c3c3297d5bae16b7c3922d9b3e8618b870638ec11d05376,2012-10,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
55c3ce240c6e64517dbf982e03f5d054d92c8aa8cf86d8cb0df56a81dc00d372,2012-10,South Wales Police,South Wales Police,-3.604773,51.516032,On or near MAES GWAIR,W01001010,Bridgend 012B,Investigation complete; no suspect identified
25ac7a857b4fa38bac0b8cd802e067eda5ca6a3685a4542a5e7722b53ffe0787,2012-10,South Wales Police,South Wales Police,-3.180445,51.503572,On or near NANT Y WEDAL,W01001726,Cardiff 028E,Investigation complete; no suspect identified
fe8003c65ef7882e16f80be2bd37e984e1fce2d5d7a5d2a80a020607e1bc03fe,2012-10,South Wales Police,South Wales Police,-3.170949,51.486088,On or near RICHMOND CRESCENT,W01001832,Cardiff 033C,Investigation complete; no suspect identified
c82405dfd4fab1a88d4a9e08cdef31c7608bae977409ec1d8d1e2e2cb4f9b239,2012-10,South Wales Police,South Wales Police,-3.828818,51.632485,On or near GEORGE'S ROW,W01000897,Neath Port Talbot 013D,Investigation complete; no suspect identified
80768b6d3173bc1bc09038adf4d156e964f5ad27e725295a9a8ad7fc7c3b3c1f,2012-10,South Wales Police,South Wales Police,-3.299992,51.532044,On or near TROED-Y-GARTH,W01001819,Cardiff 014D,Investigation complete; no suspect identified
dac6585919a684841518dcf250f1026a8bf301a6bd0beb22baed7205ed682328,2012-10,South Wales Police,South Wales Police,-3.363264,51.389404,On or near THAW CLOSE,W01001120,The Vale of Glamorgan 014D,Investigation complete; no suspect identified
406e7691886f5d5bfb6eb2e194677a11266086114de02a5fa0c2daa2d18ab498,2012-10,South Wales Police,South Wales Police,-3.430178,51.701520,On or near MOUNT HILL STREET,W01001139,Rhondda Cynon Taf 005C,Investigation complete; no suspect identified
1ff4cfda0e85f0ef3d455496a002d2369afd9a189cbf9c2e3efbbb94e7b1741f,2012-10,South Wales Police,South Wales Police,-3.943041,51.623276,On or near ORCHARD STREET,W01001955,Swansea 025F,Investigation complete; no suspect identified
6648395b69e5b7b3832dfbd0994345a4279e0b14781d14614fa06464f47a2e98,2012-10,South Wales Police,South Wales Police,-3.176335,51.477699,On or near Shopping Area,W01001941,Cardiff 032G,Investigation complete; no suspect identified
ccb1a5efd9eac229f8c7230b44e8999722559b697cd4d7cf4509267978a57d8e,2012-10,South Wales Police,South Wales Police,-3.157379,51.483130,On or near ANDERSON PLACE,W01001696,Cardiff 036C,Investigation complete; no suspect identified
f0c311e17c5ac4e9c4832b147870ea679776348886b23a28368fa18fea0d7e2e,2012-10,South Wales Police,South Wales Police,-3.258474,51.420718,On or near Pedestrian Subway,W01001081,The Vale of Glamorgan 007A,Investigation complete; no suspect identified
26b48b1ca0a31aaa552522b8a04f0658a675de01caf64ffff9c12c3ae17694eb,2012-10,South Wales Police,South Wales Police,-3.138897,51.523379,On or near Petrol Station,W01001811,Cardiff 009A,Investigation complete; no suspect identified
acd1c797f2c6ee0f87a4c04e17b1f0f7ede7123fd2fdc355809c3f4483a55348,2012-10,South Wales Police,South Wales Police,-4.056004,51.666719,On or near SOAR CLOSE,W01000877,Swansea 007E,Investigation complete; no suspect identified
68583f1e64bc50dcf3473eb19bdf3b34727a616d3975e2b3d2d48c4fb2c4ed0f,2012-10,South Wales Police,South Wales Police,-3.151239,51.517252,On or near Pedestrian Subway,W01001810,Cardiff 017B,Investigation complete; no suspect identified
6f59ef64713d98c952beae9c2c4fa6e185759fa44c79386a0bdb66fdde6c4a75,2012-10,South Wales Police,South Wales Police,-3.663910,51.616829,On or near DUFFRYNMADOG,W01000995,Bridgend 001E,Investigation complete; no suspect identified
b6d771ac6d59b477bcb02ac12461a4a178020ae176a1b731a512319096798202,2012-10,South Wales Police,South Wales Police,-3.943332,51.618244,On or near Shopping Area,W01001955,Swansea 025F,Investigation complete; no suspect identified
58a23817d1425ede7465fba67112ae4bfc921c0def8fa89ecd31db7fa32b4e8e,2012-10,South Wales Police,South Wales Police,-3.490523,51.529607,On or near PANT-Y-FFYNNON,W01001040,Bridgend 009F,Investigation complete; no suspect identified
247d231801b1833a8fc5d471e6739eca4fc2029ccf39ac46c0ca7bc26838b7c9,2012-10,South Wales Police,South Wales Police,-3.903606,51.658255,On or near NANTYFFIN ROAD,W01000794,Swansea 010A,Investigation complete; no suspect identified
9816f917990f6343dacb1d1ed1b24a076ec0cc0c03c2dc3e078c437f1161be5d,2012-10,South Wales Police,South Wales Police,-3.183110,51.470725,On or near BLAENCLYDACH STREET,W01001765,Cardiff 044B,Investigation complete; no suspect identified
