Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
10c0cc62c077f3a32ba6368b662bc5a8ed1dd590d374468e27a3d51f4d6bd62d,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
f555190bd6d52e97a179db92dc241dd440a08b92c0b56a0e337b157264dc25bb,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
d005a4db237ad1572c8743c8e82e6d0c079a5e4cb1845f1064bc1760d9674f98,2014-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
f317b782f55910109c3a63c3affdb51ab5e77a4720f0e4a97945142b6c620f52,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
92efcfe9e4d258b8cda0d1ecf43fe017276cbfbee8d57d981fda785580fc35da,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
3d726378051d6b2cf617a34a8848ad132c6568743a1dd9efdca16aa9a2f5d299,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
1175339361dd745cc0bada061800660bba8cec52c68e972c5721cf31a39f850e,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
057ccdace544253d9d95d652ff345451fa2f86bddfecb54ee6be0f73726f261f,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
fbe44c0c87e67f16800b5c28be2f71accc589f25cdca80e92868fb5a1336ccd4,2014-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
c5e3d31d79ae89dc7fd610d8f99fedbe73d759b8dd78b4ad584cdf7d832cafab,2014-08,South Wales Police,South Wales Police,,,No location,,,Offender given a caution
e693da52f96151cce0db6778742747db34af646308fdf521845c1a4582074232,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
dff47e3c16b1ef4fdb7292a46f263a4eb7e049690c585cba65c87d1d61829730,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
fad19ec76910711b1a7e8738e72ca4f8c36836b1472a621d65d1c755f73afd65,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
c7895e5e046c433c7ec657ce015079db74b5dda4c1dda2c1e7a358eff594e0a4,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
7772be36892d5a3fca7318b2a98a513b9709c826ceefb97cee2b891678a0f839,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
e9215b86f86baa2146771837cfba766ef80ac24748e8b86532d0683f71e2dc76,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
04979c7f1e6347abcb8ae3a3e3a74aff5acfa2a26374e6ed9afd9651f7cbd693,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
65016d73fa8a145d8b2a857e817139489ee4b7d52c078b19a8f198b78282bb80,2014-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
4bce7101ab71102910fd7ec07e31629d6744c1cfc83a338ee887399451ff650f,2014-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
6a4e11c3d04531ef05ea35ee77302ee163e49c29d0a36bdba928c14321c84170,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
19609149848fd8b76b6af6c4798a8ca68aa8c1ab45e417e783e1f8028e0be239,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
4dc3040a8a85714ac00c8b99168854fe7c9d668b3a52a047fd86258be3578dfb,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
b9a2284b5816ca174d3833e79d06b4088c3b3d3444f1b31da73eca79057732fd,2014-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
11404f1bfe8af42f5e21449fa5e7e486972601648a311fa07a3d55872d7d60d0,2014-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
536ef9b650e7f5b9faf04c539a6f2cdfa72c4a0e2f1a493a357be60b45fcb078,2014-08,South Wales Police,South Wales Police,,,No location,,,Offender given a caution
f69a9f548dc0f8a1475d822d511e8e6e77fd90678d9f572415fd7c2933fe1101,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
81199a2c8f250e371e991ddd182d7d5f14b112c69838db240403f35079f26d93,2014-08,South Wales Police,South Wales Police,,,No location,,,Offender given a drugs possession warning
0b92a00c11354689c4637c7c19cabf0345103ac46d106178374589b01ba5f97b,2014-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
a8556ef9fd21ca48636eca15b5d138c31b9260e0123369a64238bbfde245c3ee,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
f3ed99f7fe2e9e8ba07c487ab96b2affa8d021402d02cbeb00c52c54ebe9825e,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
291c5167f025089975f6d8df38984a438ca570ca75b36b5d01208500ff48e7de,2014-08,South Wales Police,South Wales Police,-3.377266,51.746094,On or near JOHN STREET,W01001315,Merthyr Tydfil 004D,Unable to prosecute suspect
61dbf8360c560f162c8a231eb3c51f2dfe5126cc25fd9ba9b4dc52362394cfdb,2014-08,South Wales Police,South Wales Police,-3.150360,51.490914,On or near BERESFORD ROAD,W01001698,Cardiff 036E,Unable to prosecute suspect
fa68d747b83bf9f4b2f0a7cae801aab1d030ce4e9b0b4daf9b977437372d5ded,2014-08,South Wales Police,South Wales Police,-3.369252,51.668347,On or near BRYNHEULOG,W01001209,Rhondda Cynon Taf 008A,Suspect charged
4f43d96990b4d7801ee2da70ec533bcf906db55a0424484c1f5ea51da7f1f53f,2014-08,South Wales Police,South Wales Police,-3.197735,51.537656,On or near ORCHARD CASTLE,W01001796,Cardiff 002C,Investigation complete; no suspect identified
c370a506baf5da930506ae350883f72e907b3bcd954bb1b8ae284e682c82c44d,2014-08,South Wales Police,South Wales Police,-3.229491,51.490758,On or near FAIRWATER GROVE EAST,W01001782,Cardiff 026D,Investigation complete; no suspect identified
5f5fb6fbc0a4155da2998ce1883c2702f550884c735596053ef76f7b2ae673ae,2014-08,South Wales Police,South Wales Police,-3.155450,51.478626,On or near MOORS LANE,W01001874,Cardiff 038D,Suspect charged
59a4a0f450a187f93183be76e74f306f90b36844acaa7b1059cd1c53dedc4990,2014-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
82ca93b9e2c4797b4a865bb327107875fe593bbd729c42cd4f05f8139edb2ee2,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
1ccb09650d392049ca9470f96408cbd616846d563d0d143ccf9846e980afd221,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
75f500ab272b95b3af1aa12831c100dad4fa083faf48db0ec6d1b52dd151fa8b,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
73d7de2ce475c6d734bac191047fb95f2bb11ea9df4b7a33de3f8c38d706f08a,2014-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
cfa416f584f33e629dcf92bd451b10040b473ffcfc85d207bcebecfe3f27e87d,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
7ece371d42cb3864a3c3d656fec08ebeda4fb4fdab2eef6d4a44665cc9ff9650,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
54df2ecb538b4b9ffccb455f88e77a7171319f1b688987145cf60093f6520d7b,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
ab8b2b59440315a586b0f38aaeb63e4fe5a2ae07f4993e3f8c1f62ea76cf6009,2014-08,South Wales Police,South Wales Police,,,No location,,,Local resolution
21f9287c00eb22e2ea7b1ea02dbf3527553338c793a105fd82da9a3771c70e52,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
a4f98a736aeb5d6f4eedb750aa525df74112df3c1c87425cc49cda3b199861f8,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
fd8abaa0f6bb2efeffa30d94a37338d8ded22204cd13acfa34aadaee701f4432,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
69dd47689d564efaf440724912636723e56d1d6829f898713569d1f6bc523615,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
91ae7e76fd2e095c5d828462c9c773b58310f591b510ff25f0e38e3d0009ae7b,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
380ed116313d927d32814f61dfb36578c6f5c4580b738b22d64b22112c21da7d,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
3e94df7eda6d52cce9638030d94ee95f862ae46944b032c05246f58d9efb6da9,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
e4b406782612a5fd855a5ef36914c336bcb1a33e8333618fc8f6ca29a7951511,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
73a7e93b9cad99339995bf9ff2c73b40449a89b7af6e54ebfb81cc8e74f3f652,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
96d98ea90778ce7be2ed371d9abc7f86e5ca2cc45e5e6011edb4345401f1f3e2,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
4f3051046be6dea92b33a437f0c9cc26539752e912c5c95362655efe804452cd,2014-08,South Wales Police,South Wales Police,,,No location,,,Suspect charged
d62d8be9a12b4dfda4099e54c65baebb9046e09a4a7c07d916f289fd416d3517,2014-08,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
4134032ffb28614635aef2cdb1b67aaf5fd4b070c8d3598ace0a4c6449f6f6f2,2014-08,South Wales Police,South Wales Police,-3.152778,51.513676,On or near Parking Area,W01001813,Cardiff 017D,Formal action is not in the public interest
6e1df43e72beb586a8478b2e400a053ea9b1d291d78dc2de0ced11f5373125aa,2014-08,South Wales Police,South Wales Police,-3.102583,51.529139,On or near VAENDRE LANE,W01001840,Cardiff 007D,Investigation complete; no suspect identified
5784c1aeb8ebc06b04de1ac18d64db1671ad62ec3495239bd57b2ba39dab2730,2014-08,South Wales Police,South Wales Police,-3.230393,51.488438,On or near WAUN-GRON ROAD,W01001754,Cardiff 031D,Unable to prosecute suspect
039f79e70781bdd78593618c994f898b46d21b5425b79410175c8956a1d8e9e4,2014-08,South Wales Police,South Wales Police,-3.134134,51.533568,On or near ACORN GROVE,W01001843,Cardiff 003C,Unable to prosecute suspect
4729b2230e86c1a55d4d9fa908143dfb8b07634a6116ac66bd973da1cdd72941,2014-08,South Wales Police,South Wales Police,-3.174054,51.482497,On or near Queen Street,W01001939,Cardiff 032F,Unable to prosecute suspect
d020065646cf28054857323287732f039bdc402d280f5f3dc307097bc8eeabd1,2014-08,South Wales Police,South Wales Police,-3.382257,51.523487,On or near HEOL-Y-BRYN,W01001226,Rhondda Cynon Taf 031F,Unable to prosecute suspect
a9c8923c461fa8ae240acb14c4e1cbf974195b168eaf41751f64ae895de2be4a,2014-08,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
8d25e7d1641b43f4021d838b05e4bacd1684941069727c6f4b8cfdb76b9e7f40,2014-08,South Wales Police,South Wales Police,-3.212078,51.514723,On or near MANOR WAY,W01001889,Cardiff 020B,Unable to prosecute suspect
7390c3a03824781472708c9ffca8a04345a6efefce0459a49faf723b2abb712d,2014-08,South Wales Police,South Wales Police,-3.147069,51.487781,On or near VALE ROAD,W01001870,Cardiff 037A,Investigation complete; no suspect identified
a69fbe1425957b774c8194da9a0272d2537ba79ca30d84728ce88c8749d44445,2014-08,South Wales Police,South Wales Police,-3.546157,51.512170,On or near CAER NEWYDD,W01000983,Bridgend 015B,Formal action is not in the public interest
a3a507d287ac96061dc0707c2dcd75af7d61891a4a97d9d431033e343f3247e7,2014-08,South Wales Police,South Wales Police,-3.426321,51.414533,On or near SYCAMORE AVENUE,W01001122,The Vale of Glamorgan 014F,Investigation complete; no suspect identified
eaf446bca75ac41baf7157ca83e4968a25b51964144a96812157560d383f7404,2014-08,South Wales Police,South Wales Police,-3.949072,51.619381,On or near Parking Area,W01000745,Swansea 025B,Investigation complete; no suspect identified
97ab08f4691de8836e5eb7f548f789ea73e76eb6ea4af1a0bd013d2f2d3cc261,2014-08,South Wales Police,South Wales Police,-3.344629,51.602020,On or near MILL STREET,W01001236,Rhondda Cynon Taf 021G,Investigation complete; no suspect identified
8c064e7a8f4e302dc8b64f13c9b6ccb3174ae6b682666a8705cf6201e2340b95,2014-08,South Wales Police,South Wales Police,-3.125123,51.511346,On or near TY-FRY CLOSE,W01001868,Cardiff 022D,Investigation complete; no suspect identified
c5418f95899b6e413f2491ed96c09408d20340c60e7c621e28d06dede2689fd7,2014-08,South Wales Police,South Wales Police,-3.159590,51.487406,On or near NEWPORT ROAD,W01001698,Cardiff 036E,Suspect charged
7db03dd337f9fd8f26a78681da5c5665028692a91667ed652fd1b77c9e39d6c7,2014-08,South Wales Police,South Wales Police,-3.125396,51.527672,On or near HAZLITT CLOSE,W01001808,Cardiff 007C,Investigation complete; no suspect identified
e1484d0f68bf514c62188c36d5687a42348dea24dd9b8ad37545451ef19c2895,2014-08,South Wales Police,South Wales Police,-3.949199,51.620332,On or near NORTHAMPTON LANE,W01000745,Swansea 025B,Investigation complete; no suspect identified
53036f79c4d8b8dd063abfa04c1b0ad290792efe2e46ba3f5a6bf482bb90b908,2014-08,South Wales Police,South Wales Police,-3.144063,51.531682,On or near THE MALTINGS,W01001844,Cardiff 003D,Investigation complete; no suspect identified
f2a8766880e63ad49afabba43169fa34d71e4828fc0da83d37d19a7244dc1508,2014-08,South Wales Police,South Wales Police,-3.204417,51.502915,On or near RADYR PLACE,W01001787,Cardiff 023C,Unable to prosecute suspect
91c42ebc43e9db0ede2988d19a1bde2e0dab3639c6df26c1528155a31a5662ef,2014-08,South Wales Police,South Wales Police,-3.573441,51.748568,On or near MOUNT ROAD,W01001233,Rhondda Cynon Taf 001F,Suspect charged
aea07489f786df0b602803eb916fa53643ad9f1420ed3bd4bbb77ef63bd865e2,2014-08,South Wales Police,South Wales Police,-3.180573,51.524666,On or near FIDLAS AVENUE,W01001731,Cardiff 008B,Investigation complete; no suspect identified
1148df896c7cb1fd0870e80cfc3a17201b50007abcd1b6e7b4224fc28b5b9dcd,2014-08,South Wales Police,South Wales Police,-3.095116,51.524992,On or near BASSALEG CLOSE,W01001880,Cardiff 013B,Unable to prosecute suspect
77fdf1f4bb69615e259c0421acb898a6b00a40299cb817a01e37cd8d654d595d,2014-08,South Wales Police,South Wales Police,-3.940654,51.619817,On or near Nightclub,W01001955,Swansea 025F,Suspect charged
0b83754e91d695f5a8a8e06af415a02b2291ac3a4917deeeb3209ae0cc3acf5a,2014-08,South Wales Police,South Wales Police,-3.957104,51.655289,On or near JOHN PENRY CRESCENT,W01000834,Swansea 011D,Suspect charged
c85874d40dec2d91c29c80279287d01b3d4197524a0777e60356462085e5e3bb,2014-08,South Wales Police,South Wales Police,-3.332178,51.560421,On or near HEOL BRYN GLAS,W01001196,Rhondda Cynon Taf 027B,Unable to prosecute suspect
0f0125105a6d8f27eb34a8f5c5390ccd7e39a17f3c2e15be789fa35f0259c259,2014-08,South Wales Police,South Wales Police,-3.151655,51.490290,On or near FORT STREET,W01001698,Cardiff 036E,Unable to prosecute suspect
d7fa231fea1079d3abfebf2246e75c1ee4f0019c1b4a01aac32d6123241f8985,2014-08,South Wales Police,South Wales Police,-3.340884,51.602809,On or near Shopping Area,W01001228,Rhondda Cynon Taf 021D,Suspect charged
b092801f52be81616b0051c592632ba205ffc21debba2254f0baed833210aeee,2014-08,South Wales Police,South Wales Police,-3.207099,51.529144,On or near CLOS YR HAFOD,W01001854,Cardiff 004D,Investigation complete; no suspect identified
8407e3684591d28039cca59b958ac6662ee3de9a0655ec5321b3a899d2c1950d,2014-08,South Wales Police,South Wales Police,-3.322750,51.588475,On or near MEADOW STREET,W01001264,Rhondda Cynon Taf 022F,Suspect charged
6361625966a000d38b56a518212e13924cf21f88ae96ab899466f6eee7d926f4,2014-08,South Wales Police,South Wales Police,-3.454282,51.716240,On or near OXFORD STREET,W01001148,Rhondda Cynon Taf 002A,Formal action is not in the public interest
8e31e824d42642006025a6c5125e0c7e59eb9a1c70cd1887469309a6d8065f2f,2014-08,South Wales Police,South Wales Police,-3.267248,51.424922,On or near Sports/Recreation Area,W01001097,The Vale of Glamorgan 007F,Investigation complete; no suspect identified
a08d6e070759e6671b0ce9abc31bedb1da00815930111edcc02538ec19cc814f,2014-08,South Wales Police,South Wales Police,-3.552462,51.506871,On or near UNDERWOOD PLACE,W01000979,Bridgend 015A,Suspect charged
a08d6e070759e6671b0ce9abc31bedb1da00815930111edcc02538ec19cc814f,2014-08,South Wales Police,South Wales Police,-3.552462,51.506871,On or near UNDERWOOD PLACE,W01000979,Bridgend 015A,Suspect charged
8c437e8048fd5a1bbbcd204dd5bd0c1ae542ac9c800f4c77f69e9c52deaed411,2014-08,South Wales Police,South Wales Police,-3.906054,51.661471,On or near SAMLET ROAD,W01000794,Swansea 010A,Unable to prosecute suspect
d4b6eca1820f19a5b707cbe090c371d6f0455b7d2f7c20d16e6cedf8ab2a7ee3,2014-08,South Wales Police,South Wales Police,-3.151655,51.490290,On or near FORT STREET,W01001698,Cardiff 036E,Unable to prosecute suspect
ddcb08bf54848555e305892eb422c37fe8a5ec3a8b971ece7a4b379b4969c096,2014-08,South Wales Police,South Wales Police,-3.818287,51.689246,On or near LLYS GWYNFRYN,W01000902,Neath Port Talbot 006A,Unable to prosecute suspect
3752d1fa2c63b86632b16427bcc2fa58712ddcfbcde89465c7a7b9cc105b9d60,2014-08,South Wales Police,South Wales Police,-3.139660,51.492745,On or near PENGAM ROAD,W01001875,Cardiff 037C,Unable to prosecute suspect
3c9fd379cb90781844d295851e270843f0873af27f3be8f4dc07fe93c7f98860,2014-08,South Wales Police,South Wales Police,-3.819717,51.632537,On or near RITSON STREET,W01000895,Neath Port Talbot 013B,Suspect charged
576ebd1bc9a3b0ae54a996ba811f2a53f0b312a93d5229126d1cbe947dcc6dfc,2014-08,South Wales Police,South Wales Police,-3.937533,51.663176,On or near LON CLAERWEN,W01000811,Swansea 008B,Investigation complete; no suspect identified
d920dc9b42c148eaffb35ef3afb449395eba365eb6b05aa2391ce1fe9581c33a,2014-08,South Wales Police,South Wales Police,-3.959428,51.619685,On or near BULLIN'S LANE,W01000871,Swansea 026B,Unable to prosecute suspect
7c7f2d4139dc9242d5133bc4c289463a90f3024bf44100a67ec2bd24e2504f2e,2014-08,South Wales Police,South Wales Police,-3.184120,51.463027,On or near EARL STREET,W01001762,Cardiff 046D,Suspect charged
fae4691fd01e67c159e68e0187fe56fa13130c550489b53c618b81b6fcc3d625,2014-08,South Wales Police,South Wales Police,-3.346488,51.595524,On or near WALTERS ROAD,W01001182,Rhondda Cynon Taf 021A,Investigation complete; no suspect identified
223aa0eb78cec53680d99f82892b0332b3395c034615fbc67d5a3ca613ae9400,2014-08,South Wales Police,South Wales Police,-3.453168,51.719428,On or near BRONIESTYN TERRACE,W01001155,Rhondda Cynon Taf 002D,Formal action is not in the public interest
7c7a3ef100dc7d7b7e9166d1e381d0f3d533c8e3a8694757b73f969a4ce60b14,2014-08,South Wales Police,South Wales Police,-3.197165,51.477992,On or near KINGSTON ROAD,W01001857,Cardiff 042C,Unable to prosecute suspect
dac0140d30c738901cfe1caf9bdf0b6ebca35791308bc79163689315f3d04a30,2014-08,South Wales Police,South Wales Police,-3.262514,51.473880,On or near MACDONALD ROAD,W01001744,Cardiff 043C,Investigation complete; no suspect identified
7421231728b7889f2d108cee1e11acfd89d5d6471d8e4269c07defe118e3689c,2014-08,South Wales Police,South Wales Police,-3.571684,51.544131,On or near THE DELL,W01000987,Bridgend 007B,Suspect charged
f33918f939c0412ebd214aef217bcb7f66846fdad7343d01890266adc922c711,2014-08,South Wales Police,South Wales Police,-3.959250,51.613196,On or near VICTORIA AVENUE,W01000749,Swansea 026A,Suspect charged
7e74787c70742b9ebfe695f1fb14d44b0a0a2eb1f36ccf7acbd65b8820891b71,2014-08,South Wales Police,South Wales Police,-3.919107,51.683604,On or near USK PLACE,W01000807,Swansea 003B,Investigation complete; no suspect identified
747455e408d394b5bc5a0a6962b0fb052f123cad44ddbd76d8f375c6b494bd83,2014-08,South Wales Police,South Wales Police,-3.432757,51.583793,On or near Parking Area,W01001917,Rhondda Cynon Taf 023G,Formal action is not in the public interest
1c73a060c92914a0b30ac4747dbd2730e73506d96af1b1ec6eea920a33b3ee75,2014-08,South Wales Police,South Wales Police,-3.945409,51.620548,On or near PORTLAND STREET,W01000745,Swansea 025B,Unable to prosecute suspect
544d36dac77e133958fd221363b247745d654c81ec77a11c0aec5a4ced7b51bb,2014-08,South Wales Police,South Wales Police,-3.371724,51.674999,On or near JONES STREET,W01001212,Rhondda Cynon Taf 008D,Investigation complete; no suspect identified
5cca3cf756f664730037b1c51a3734adf77cdc871d95db54e5b8a841c54eb606,2014-08,South Wales Police,South Wales Police,-3.509144,51.736202,On or near LONGFIELD COURT,W01001188,Rhondda Cynon Taf 001C,Formal action is not in the public interest
a1e5da4255f746b42de4672a051e3b9f6eef70b851d9aa26d790f8538f735513,2014-08,South Wales Police,South Wales Police,-3.148212,51.521804,On or near Pedestrian Subway,W01001811,Cardiff 009A,Suspect charged
3cd33e616bffbd3677e61dad22d6ad3e41124eb128d60db69b65024a3fbb44ed,2014-08,South Wales Police,South Wales Police,-3.119903,51.520594,On or near Supermarket,W01001802,Cardiff 007A,Investigation complete; no suspect identified
2d2c9f65de4e27d6780399e047c3ad5347d2032fc47e7c01cfe5f114dc94b990,2014-08,South Wales Police,South Wales Police,-3.148410,51.492417,On or near HARLEQUIN COURT,W01001825,Cardiff 029D,Investigation complete; no suspect identified
cf614c8b08b485823965ad08f61b95618a0113b7435972c080bba49fca905cb3,2014-08,South Wales Police,South Wales Police,-3.901371,51.644578,On or near Sports/Recreation Area,W01000740,Swansea 014C,Suspect charged
48104c5493b062349bae776ac6a17fd97090bf5709361e8febdf91c2a9483214,2014-08,South Wales Police,South Wales Police,-3.575873,51.501730,On or near Parking Area,W01001035,Bridgend 014E,Offender given a caution
36fc4bd5f013948c80854393f345b8c9737385a75d86ddfbb69c124b95b66f8a,2014-08,South Wales Police,South Wales Police,-3.357167,51.637501,On or near GELLI ROAD,W01001282,Rhondda Cynon Taf 015C,Investigation complete; no suspect identified
826fca3ed2cb83f26250d7a8cea0fdb05c51c1f4745ed0d4da42efee5955e3c2,2014-08,South Wales Police,South Wales Police,-3.901371,51.644578,On or near Sports/Recreation Area,W01000740,Swansea 014C,Suspect charged
7763750de126086b885fae0768823af9fcbaf3c5b0a9c553304f36bf503c252d,2014-08,South Wales Police,South Wales Police,-3.169127,51.490863,On or near KINCRAIG STREET,W01001829,Cardiff 033A,Unable to prosecute suspect
93d2bd90ae938bb899ba08919904171442c87ce89d56723ffb2aee902eb29fb9,2014-08,South Wales Police,South Wales Police,-3.384489,51.747817,On or near COFFINS ROW,W01001307,Merthyr Tydfil 004C,Unable to prosecute suspect
8a1125e1216ab52a5299869904960b971c5787accd741b580c6581c02d784df9,2014-08,South Wales Police,South Wales Police,-3.175145,51.465554,On or near Petrol Station,W01001760,Cardiff 046B,Unable to prosecute suspect
