Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
537ddb88950b58f27c7b57a9a230d2b7573195a75e4a9c3dbaf831a71d65f0a4,2014-11,South Wales Police,South Wales Police,-3.370431,51.742812,On or near ARFRYN PLACE,W01001317,Merthyr Tydfil 005C,Suspect charged
157afe1102d053d99e15986e6e3ae0fe07a02a9e84caa614253194837648de72,2014-11,South Wales Police,South Wales Police,,,No location,,,Suspect charged
47c8effad84d0df04c5624053fa5e12504d962eeeaa350c6d377bf0f15716315,2014-11,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
1990ef6f0cf42ef8453284314e7be8b3f955a9905dbf197f3981b4f7419ddfe5,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
2717909739b744b52637a783579c09f83f274cf2b9d10570a7dad3bec178c062,2014-11,South Wales Police,South Wales Police,,,No location,,,Local resolution
de2cdfed8440af5993a6faf6cb1578fdbff314a14c1f6feac43b690cf9f44d34,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
c1168d97e71a58875d5cdabb164bc6c4a0a46312d6938f0b14e583390dc380f6,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
1a9fa7f6f5c5e7f3f70b96c6fd33cda962db19133f5f810d6b695cb76228b0ba,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
c29d1067af83c2e337762dc19e822841e3de48c0d9441960ba904b6ec8437d31,2014-11,South Wales Police,South Wales Police,-3.176037,51.465554,On or near A4119,W01001760,Cardiff 046B,Unable to prosecute suspect
09118d1ecac4fe9bb1f180713661ceb039cb78ca4aaaa570989042d7859e6879,2014-11,South Wales Police,South Wales Police,,,No location,,,Offender given penalty notice
4c6c9061488867ea72e86ed2bad69774503511df70439aa8c4bb396c08ed8b5b,2014-11,South Wales Police,South Wales Police,-3.271582,51.468063,On or near PATREANE WAY,W01001745,Cardiff 043D,Investigation complete; no suspect identified
637530db0a5f8b6ce662d18c3b75afe645cf7762dfcefd7de74a230ab1d1c059,2014-11,South Wales Police,South Wales Police,-3.198579,51.473158,On or near NEWTON ROAD,W01001711,Cardiff 040C,Unable to prosecute suspect
2f7c4daa7227bb6cec9d7098b3970a64bbf66a98d0aa3109d0eee3a0d09643bb,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
b7004c36cd5831ea74e4b160254ff608e0b361c71c78a26854b2ec374fe52f38,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
5bc8870aca0e69ee132cb11a4269f51ca6d2376448f972b6da2642e8e47fce5a,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
b19d5be1ab3eae20c86be56e22d41a8d21ae281ee31e327a2b6f96dbaf6495c9,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
e8ee09cf60e79cf1261d6e4a11f7b657cb983d6a15660c7f79d1dd3852240a50,2014-11,South Wales Police,South Wales Police,-3.156482,51.470451,On or near Parking Area,W01001874,Cardiff 038D,Investigation complete; no suspect identified
90a1490a665d7601caa73a3b3d7fe1d8d93163eb8ecbc0d21fd234a1dd128137,2014-11,South Wales Police,South Wales Police,-3.576832,51.507383,On or near DERWEN ROAD,W01001021,Bridgend 014A,Suspect charged
ef38194f25090df638c5539fe7ad315685f9c73c1c37c21f857bcc90f2d4f56f,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
8c0dc7d7d7d825b02e65c8cd2b60b17d2ce8376bc115f3557bac8ac589b52d2b,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
aef9b17078b504a71ce9aeb6f7bfd2f0155fddeb526551346eba38b66b609c44,2014-11,South Wales Police,South Wales Police,,,No location,,,Investigation complete; no suspect identified
5553631792a0144e78a0a01279eee1e092724870de0024e098a8bf6263883bf6,2014-11,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
9e50506e862fa919d709c105c55ab1a1ec36913c505daba88c6dc3d1b267a963,2014-11,South Wales Police,South Wales Police,,,No location,,,Unable to prosecute suspect
af67cf1d98279a9ce9394eff18cf4425ea500aa4d966f0b1e68b6fb7a9732e96,2014-11,South Wales Police,South Wales Police,,,No location,,,Local resolution
